X_coord,Y_coord,Ref_Wind,Num_Turb,Sim_ID,Turbine,Wind_Direction,X_rotated,Y_rotated
3979.0,-558.0,4.34672785,80,hornsrev_270_8,T72,0,3979.0,-558.0
4039.0,-1116.0,4.33875322,80,hornsrev_270_8,T73,0,4039.0,-1116.0
4098.0,-1674.0,4.34863901,80,hornsrev_270_8,T74,0,4098.0,-1674.0
4158.0,-2231.0,4.35406256,80,hornsrev_270_8,T75,0,4158.0,-2231.0
4217.0,-2789.0,4.36421633,80,hornsrev_270_8,T76,0,4217.0,-2789.0
4276.0,-3347.0,4.34953213,80,hornsrev_270_8,T77,0,4276.0,-3347.0
4336.0,-3904.0,4.3647871,80,hornsrev_270_8,T78,0,4336.0,-3904.0
4480.0,0.0,4.32310915,80,hornsrev_270_8,T81,0,4480.0,0.0
4539.0,-558.0,4.30893898,80,hornsrev_270_8,T82,0,4539.0,-558.0
4599.0,-1116.0,4.302742,80,hornsrev_270_8,T83,0,4599.0,-1116.0
4658.0,-1674.0,4.31245947,80,hornsrev_270_8,T84,0,4658.0,-1674.0
4718.0,-2231.0,4.3176012,80,hornsrev_270_8,T85,0,4718.0,-2231.0
4777.0,-2789.0,4.32708788,80,hornsrev_270_8,T86,0,4777.0,-2789.0
4837.0,-3347.0,4.32481289,80,hornsrev_270_8,T87,0,4837.0,-3347.0
4896.0,-3904.0,4.32403469,80,hornsrev_270_8,T88,0,4896.0,-3904.0
5040.0,0.0,4.29699326,80,hornsrev_270_8,T91,0,5040.0,0.0
5100.0,-558.0,4.30038357,80,hornsrev_270_8,T92,0,5100.0,-558.0
5159.0,-1116.0,4.2811265,80,hornsrev_270_8,T93,0,5159.0,-1116.0
5219.0,-1674.0,4.27804565,80,hornsrev_270_8,T94,0,5219.0,-1674.0
5278.0,-2231.0,4.29614067,80,hornsrev_270_8,T95,0,5278.0,-2231.0
5338.0,-2789.0,4.29243469,80,hornsrev_270_8,T96,0,5338.0,-2789.0
5397.0,-3347.0,4.30029964,80,hornsrev_270_8,T97,0,5397.0,-3347.0
5457.0,-3904.0,4.31341553,80,hornsrev_270_8,T98,0,5457.0,-3904.0
0.0,0.0,6.07412815,80,hornsrev_271_8,T1,1,0.0,0.0
59.0,-558.0,6.04509211,80,hornsrev_271_8,T2,1,68.72945680623128,-556.8853219174666
118.0,-1116.0,6.07371807,80,hornsrev_271_8,T3,1,137.45891361246257,-1113.7706438349333
177.0,-1674.0,6.09148455,80,hornsrev_271_8,T4,1,206.18837041869384,-1670.6559657524
235.0,-2231.0,6.04699945,80,hornsrev_271_8,T5,1,273.90052712333147,-2226.5588923811474
294.0,-2789.0,6.0697279,80,hornsrev_271_8,T6,1,342.62998392956274,-2783.444214298614
353.0,-3347.0,6.09675503,80,hornsrev_271_8,T7,1,411.35944073579407,-3340.3295362160807
412.0,-3904.0,6.07534122,80,hornsrev_271_8,T8,1,480.071445135588,-3896.215010438391
560.0,0.0,4.51061344,80,hornsrev_271_8,T11,1,559.9147092875791,9.773347604878769
619.0,-558.0,4.52473688,80,hornsrev_271_8,T12,1,628.6441660938104,-547.1119743125879
678.0,-1116.0,4.51805973,80,hornsrev_271_8,T13,1,697.3736229000417,-1103.9972962300544
737.0,-1674.0,4.54442883,80,hornsrev_271_8,T14,1,766.103079706273,-1660.882618147521
796.0,-2231.0,4.55858135,80,hornsrev_271_8,T15,1,834.8150841060669,-2216.7680923698317
855.0,-2789.0,4.5253334,80,hornsrev_271_8,T16,1,903.5445409122982,-2773.653414287298
914.0,-3347.0,4.50641489,80,hornsrev_271_8,T17,1,972.2739977185296,-3330.5387362047645
973.0,-3904.0,4.58138084,80,hornsrev_271_8,T18,1,1040.9860021183235,-3886.4242104270743
1120.0,0.0,4.70981264,80,hornsrev_271_8,T21,1,1119.829418575158,19.546695209757534
1179.0,-558.0,4.71129847,80,hornsrev_271_8,T22,1,1188.5588753813895,-537.3386267077091
1238.0,-1116.0,4.7187748,80,hornsrev_271_8,T23,1,1257.2883321876209,-1094.2239486251758
1297.0,-1674.0,4.74566936,80,hornsrev_271_8,T24,1,1326.017788993852,-1651.1092705426424
1356.0,-2231.0,4.73837376,80,hornsrev_271_8,T25,1,1394.729793393646,-2206.9947447649524
1415.0,-2789.0,4.71839333,80,hornsrev_271_8,T26,1,1463.4592501998773,-2763.880066682419
1474.0,-3347.0,4.75424957,80,hornsrev_271_8,T27,1,1532.1887070061086,-3320.7653885998857
1533.0,-3904.0,4.78046083,80,hornsrev_271_8,T28,1,1600.9007114059027,-3876.650862822196
1680.0,0.0,4.64999342,80,hornsrev_271_8,T31,1,1679.7441278627373,29.3200428146363
1739.0,-558.0,4.65432358,80,hornsrev_271_8,T32,1,1748.473584668969,-527.5652791028303
1798.0,-1116.0,4.66243362,80,hornsrev_271_8,T33,1,1817.2030414752,-1084.450601020297
1857.0,-1674.0,4.68785238,80,hornsrev_271_8,T34,1,1885.9324982814312,-1641.3359229377636
1916.0,-2231.0,4.68045664,80,hornsrev_271_8,T35,1,1954.6445026812253,-2197.221397160074
1975.0,-2789.0,4.66657066,80,hornsrev_271_8,T36,1,2023.3739594874564,-2754.1067190775407
2035.0,-3347.0,4.67715502,80,hornsrev_271_8,T37,1,2093.103263988844,-3310.97458858857
2094.0,-3904.0,4.70787096,80,hornsrev_271_8,T38,1,2161.8152683886383,-3866.86006281088
2240.0,0.0,4.57399845,80,hornsrev_271_8,T41,1,2239.658837150316,39.09339041951507
2299.0,-558.0,4.57887411,80,hornsrev_271_8,T42,1,2308.388293956548,-517.7919314979515
2358.0,-1116.0,4.58972025,80,hornsrev_271_8,T43,1,2377.117750762779,-1074.677253415418
2418.0,-1674.0,4.60296774,80,hornsrev_271_8,T44,1,2446.8470552641666,-1631.5451229264474
2477.0,-2231.0,4.62365818,80,hornsrev_271_8,T45,1,2515.559059663961,-2187.430597148758
2536.0,-2789.0,4.61708927,80,hornsrev_271_8,T46,1,2584.288516470192,-2744.3159190662245
2595.0,-3347.0,4.61201429,80,hornsrev_271_8,T47,1,2653.017973276423,-3301.201240983691
2654.0,-3904.0,4.63997698,80,hornsrev_271_8,T48,1,2721.729977676217,-3857.086715206002
2800.0,0.0,4.51171255,80,hornsrev_271_8,T51,1,2799.5735464378954,48.86673802439383
2859.0,-558.0,4.51639462,80,hornsrev_271_8,T52,1,2868.303003244127,-508.0185838930728
2919.0,-1116.0,4.51730967,80,hornsrev_271_8,T53,1,2938.0323077455146,-1064.8864534041022
2978.0,-1674.0,4.54330969,80,hornsrev_271_8,T54,1,3006.7617645517457,-1621.7717753215688
3037.0,-2231.0,4.56014395,80,hornsrev_271_8,T55,1,3075.47376895154,-2177.657249543879
3096.0,-2789.0,4.5562067,80,hornsrev_271_8,T56,1,3144.203225757771,-2734.5425714613457
3156.0,-3347.0,4.57256556,80,hornsrev_271_8,T57,1,3213.9325302591587,-3291.410440972375
3215.0,-3904.0,4.57082653,80,hornsrev_271_8,T58,1,3282.6445346589526,-3847.295915194685
3360.0,0.0,4.46243525,80,hornsrev_271_8,T61,1,3359.4882557254746,58.6400856292726
3419.0,-558.0,4.46718121,80,hornsrev_271_8,T62,1,3428.217712531706,-498.24523628819406
3479.0,-1116.0,4.46951199,80,hornsrev_271_8,T63,1,3497.9470170330937,-1055.1131057992234
3538.0,-1674.0,4.49478769,80,hornsrev_271_8,T64,1,3566.676473839325,-1611.99842771669
3597.0,-2231.0,4.51176596,80,hornsrev_271_8,T65,1,3635.388478239119,-2167.883901939
3657.0,-2789.0,4.5252986,80,hornsrev_271_8,T66,1,3705.1177827405063,-2724.751771450029
3716.0,-3347.0,4.52026606,80,hornsrev_271_8,T67,1,3773.847239546738,-3281.637093367496
3775.0,-3904.0,4.52599621,80,hornsrev_271_8,T68,1,3842.559243946532,-3837.5225675898064
3920.0,0.0,4.42272043,80,hornsrev_271_8,T71,1,3919.4029650130537,68.41343323415137
3979.0,-558.0,4.42811108,80,hornsrev_271_8,T72,1,3988.132421819285,-488.4718886833153
4039.0,-1116.0,4.43129969,80,hornsrev_271_8,T73,1,4057.861726320673,-1045.3397581943443
4098.0,-1674.0,4.45624828,80,hornsrev_271_8,T74,1,4126.591183126904,-1602.2250801118112
4158.0,-2231.0,4.45991468,80,hornsrev_271_8,T75,1,4196.303035221854,-2158.093101927684
4217.0,-2789.0,4.48253012,80,hornsrev_271_8,T76,1,4265.0324920280855,-2714.9784238451507
4276.0,-3347.0,4.47872114,80,hornsrev_271_8,T77,1,4333.761948834316,-3271.8637457626173
4336.0,-3904.0,4.50385761,80,hornsrev_271_8,T78,1,4403.473800929268,-3827.73176757849
4480.0,0.0,4.39222813,80,hornsrev_271_8,T81,1,4479.3176743006325,78.18678083903013
4539.0,-558.0,4.3989501,80,hornsrev_271_8,T82,1,4548.047131106864,-478.6985410784365
4599.0,-1116.0,4.40251398,80,hornsrev_271_8,T83,1,4617.776435608252,-1035.566410589466
4658.0,-1674.0,4.42699337,80,hornsrev_271_8,T84,1,4686.505892414483,-1592.4517325069326
4718.0,-2231.0,4.43158054,80,hornsrev_271_8,T85,1,4756.217744509433,-2148.319754322805
4777.0,-2789.0,4.45140409,80,hornsrev_271_8,T86,1,4824.947201315665,-2705.205076240272
4837.0,-3347.0,4.46090412,80,hornsrev_271_8,T87,1,4894.676505817052,-3262.0729457513016
4896.0,-3904.0,4.46910906,80,hornsrev_271_8,T88,1,4963.388510216846,-3817.958419973612
5040.0,0.0,4.37735653,80,hornsrev_271_8,T91,1,5039.232383588212,87.9601284439089
5100.0,-558.0,4.39998674,80,hornsrev_271_8,T92,1,5108.9616880896,-468.90774106712047
5159.0,-1116.0,4.38802385,80,hornsrev_271_8,T93,1,5177.691144895831,-1025.793062984587
5219.0,-1674.0,4.39540434,80,hornsrev_271_8,T94,1,5247.420449397218,-1582.6609324956164
5278.0,-2231.0,4.41570854,80,hornsrev_271_8,T95,1,5316.132453797012,-2138.546406717927
5338.0,-2789.0,4.41411304,80,hornsrev_271_8,T96,1,5385.8617582984,-2695.414276228956
5397.0,-3347.0,4.43997145,80,hornsrev_271_8,T97,1,5454.591215104631,-3252.299598146423
5457.0,-3904.0,4.46246862,80,hornsrev_271_8,T98,1,5524.303067199582,-3808.167619962296
0.0,0.0,6.07392311,80,hornsrev_272_8,T1,2,0.0,0.0
59.0,-558.0,6.06074047,80,hornsrev_272_8,T2,2,78.43797795412219,-555.6010111712079
118.0,-1116.0,6.07260561,80,hornsrev_272_8,T3,2,156.87595590824438,-1111.2020223424158
177.0,-1674.0,6.078866,80,hornsrev_272_8,T4,2,235.31393386236655,-1666.8030335136236
235.0,-2231.0,6.06135798,80,hornsrev_272_8,T5,2,312.7176214927672,-2221.439553354515
294.0,-2789.0,6.07180357,80,hornsrev_272_8,T6,2,391.15559944688937,-2777.040564525723
353.0,-3347.0,6.08631706,80,hornsrev_272_8,T7,2,469.59357740101154,-3332.6415756969304
412.0,-3904.0,6.07561255,80,hornsrev_272_8,T8,2,547.9966558584313,-3887.24319604112
560.0,0.0,4.62076807,80,hornsrev_272_8,T11,2,559.6588631306936,19.543718153400544
619.0,-558.0,4.64557981,80,hornsrev_272_8,T12,2,638.0968410848158,-536.0572930178074
678.0,-1116.0,4.65513611,80,hornsrev_272_8,T13,2,716.534819038938,-1091.658304189015
737.0,-1674.0,4.71444273,80,hornsrev_272_8,T14,2,794.9727969930601,-1647.259315360223
796.0,-2231.0,4.6958642,80,hornsrev_272_8,T15,2,873.3758754504798,-2201.8609357044115
855.0,-2789.0,4.6722188,80,hornsrev_272_8,T16,2,951.813853404602,-2757.46194687562
914.0,-3347.0,4.65720558,80,hornsrev_272_8,T17,2,1030.2518313587243,-3313.062958046828
973.0,-3904.0,4.75115871,80,hornsrev_272_8,T18,2,1108.654909816144,-3867.664578391016
1120.0,0.0,4.82297373,80,hornsrev_272_8,T21,2,1119.3177262613872,39.08743630680109
1179.0,-558.0,4.83838844,80,hornsrev_272_8,T22,2,1197.7557042155097,-516.5135748644068
1238.0,-1116.0,4.84924698,80,hornsrev_272_8,T23,2,1276.1936821696315,-1072.1145860356148
1297.0,-1674.0,4.88855505,80,hornsrev_272_8,T24,2,1354.6316601237538,-1627.7155972068224
1356.0,-2231.0,4.87563038,80,hornsrev_272_8,T25,2,1433.0347385811735,-2182.3172175510117
1415.0,-2789.0,4.86530733,80,hornsrev_272_8,T26,2,1511.4727165352958,-2737.9182287222197
1474.0,-3347.0,4.90851593,80,hornsrev_272_8,T27,2,1589.910694489418,-3293.519239893427
1533.0,-3904.0,4.93030357,80,hornsrev_272_8,T28,2,1668.3137729468376,-3848.120860237616
1680.0,0.0,4.77863073,80,hornsrev_272_8,T31,2,1678.9765893920808,58.63115446020163
1739.0,-558.0,4.79415512,80,hornsrev_272_8,T32,2,1757.414567346203,-496.9698567110063
1798.0,-1116.0,4.80457497,80,hornsrev_272_8,T33,2,1835.852545300325,-1052.5708678822143
1857.0,-1674.0,4.84216595,80,hornsrev_272_8,T34,2,1914.2905232544476,-1608.171879053422
1916.0,-2231.0,4.83302736,80,hornsrev_272_8,T35,2,1992.6936017118671,-2162.7734993976105
1975.0,-2789.0,4.82662392,80,hornsrev_272_8,T36,2,2071.131579665989,-2718.374510568819
2035.0,-3347.0,4.83458614,80,hornsrev_272_8,T37,2,2150.5689484471304,-3273.940622243324
2094.0,-3904.0,4.8697958,80,hornsrev_272_8,T38,2,2228.97202690455,-3828.5422425875126
2240.0,0.0,4.72476959,80,hornsrev_272_8,T41,2,2238.6354525227744,78.17487261360218
2299.0,-558.0,4.7387681,80,hornsrev_272_8,T42,2,2317.0734304768966,-477.4261385576058
2358.0,-1116.0,4.75269032,80,hornsrev_272_8,T43,2,2395.511408431019,-1033.0271497288136
2418.0,-1674.0,4.77297926,80,hornsrev_272_8,T44,2,2474.94877721216,-1588.5932614033188
2477.0,-2231.0,4.81142664,80,hornsrev_272_8,T45,2,2553.35185566958,-2143.194881747508
2536.0,-2789.0,4.8028388,80,hornsrev_272_8,T46,2,2631.7898336237017,-2698.795892918716
2595.0,-3347.0,4.79195213,80,hornsrev_272_8,T47,2,2710.227811577824,-3254.3969040899237
2654.0,-3904.0,4.82767391,80,hornsrev_272_8,T48,2,2788.630890035244,-3808.998524434112
2800.0,0.0,4.67974854,80,hornsrev_272_8,T51,2,2798.294315653468,97.71859076700272
2859.0,-558.0,4.69417524,80,hornsrev_272_8,T52,2,2876.7322936075902,-457.8824204042052
2919.0,-1116.0,4.69304991,80,hornsrev_272_8,T53,2,2956.169662388732,-1013.4485320787106
2978.0,-1674.0,4.73302698,80,hornsrev_272_8,T54,2,3034.607640342854,-1569.0495432499183
3037.0,-2231.0,4.7630496,80,hornsrev_272_8,T55,2,3113.010718800273,-2123.651163594107
3096.0,-2789.0,4.75785208,80,hornsrev_272_8,T56,2,3191.4486967543958,-2679.2521747653154
3156.0,-3347.0,4.77699804,80,hornsrev_272_8,T57,2,3270.886065535537,-3234.8182864398204
3215.0,-3904.0,4.77101707,80,hornsrev_272_8,T58,2,3349.2891439929567,-3789.419906784009
3360.0,0.0,4.64445496,80,hornsrev_272_8,T61,2,3357.953178784161,117.26230892040326
3419.0,-558.0,4.66029739,80,hornsrev_272_8,T62,2,3436.391156738284,-438.3387022508047
3479.0,-1116.0,4.66176271,80,hornsrev_272_8,T63,2,3515.828525519425,-993.90481392531
3538.0,-1674.0,4.70023584,80,hornsrev_272_8,T64,2,3594.266503473548,-1549.5058250965178
3597.0,-2231.0,4.72828054,80,hornsrev_272_8,T65,2,3672.669581930968,-2104.1074454407067
3657.0,-2789.0,4.74415779,80,hornsrev_272_8,T66,2,3752.106950712108,-2659.673557115212
3716.0,-3347.0,4.73871613,80,hornsrev_272_8,T67,2,3830.544928666231,-3215.27456828642
3775.0,-3904.0,4.74287176,80,hornsrev_272_8,T68,2,3908.9480071236494,-3769.876188630609
3920.0,0.0,4.61892891,80,hornsrev_272_8,T71,2,3917.612041914856,136.8060270738038
3979.0,-558.0,4.63585758,80,hornsrev_272_8,T72,2,3996.0500198689774,-418.79498409740415
4039.0,-1116.0,4.63824844,80,hornsrev_272_8,T73,2,4075.487388650119,-974.3610957719096
4098.0,-1674.0,4.67656803,80,hornsrev_272_8,T74,2,4153.925366604241,-1529.9621069431173
4158.0,-2231.0,4.67875528,80,hornsrev_272_8,T75,2,4233.32783588868,-2084.5288277906034
4217.0,-2789.0,4.7128129,80,hornsrev_272_8,T76,2,4311.765813842802,-2640.1298389618114
4276.0,-3347.0,4.711689,80,hornsrev_272_8,T77,2,4390.203791796925,-3195.7308501330194
4336.0,-3904.0,4.74120808,80,hornsrev_272_8,T78,2,4469.606261081363,-3750.2975709805055
4480.0,0.0,4.60344934,80,hornsrev_272_8,T81,2,4477.270905045549,156.34974522720435
4539.0,-558.0,4.62100506,80,hornsrev_272_8,T82,2,4555.708882999671,-399.2512659440036
4599.0,-1116.0,4.62420654,80,hornsrev_272_8,T83,2,4635.146251780812,-954.817377618509
4658.0,-1674.0,4.66128635,80,hornsrev_272_8,T84,2,4713.584229734935,-1510.4183887897166
4718.0,-2231.0,4.66532183,80,hornsrev_272_8,T85,2,4792.986699019374,-2064.985109637203
4777.0,-2789.0,4.69321775,80,hornsrev_272_8,T86,2,4871.424676973496,-2620.586120808411
4837.0,-3347.0,4.71756268,80,hornsrev_272_8,T87,2,4950.862045754638,-3176.152232482916
4896.0,-3904.0,4.7169466,80,hornsrev_272_8,T88,2,5029.265124212057,-3730.753852827105
5040.0,0.0,4.60485506,80,hornsrev_272_8,T91,2,5036.929768176243,175.89346338060489
5100.0,-558.0,4.64233303,80,hornsrev_272_8,T92,2,5116.367136957384,-379.6726482939005
5159.0,-1116.0,4.62265825,80,hornsrev_272_8,T93,2,5194.805114911506,-935.2736594651084
5219.0,-1674.0,4.63302803,80,hornsrev_272_8,T94,2,5274.242483692648,-1490.8397711396135
5278.0,-2231.0,4.65985727,80,hornsrev_272_8,T95,2,5352.645562150067,-2045.4413914838024
5338.0,-2789.0,4.65998507,80,hornsrev_272_8,T96,2,5432.0829309312085,-2601.0075031583083
5397.0,-3347.0,4.70177841,80,hornsrev_272_8,T97,2,5510.520908885331,-3156.608514329516
5457.0,-3904.0,4.72183228,80,hornsrev_272_8,T98,2,5589.923378169769,-3711.175235177002
0.0,0.0,6.08555269,80,hornsrev_273_8,T1,3,0.0,0.0
59.0,-558.0,6.07081223,80,hornsrev_273_8,T2,3,88.12260613408252,-554.1474589747186
118.0,-1116.0,6.07260609,80,hornsrev_273_8,T3,3,176.24521226816503,-1108.2949179494371
177.0,-1674.0,6.07239294,80,hornsrev_273_8,T4,3,264.3678184022476,-1662.4423769241555
235.0,-2231.0,6.07346296,80,hornsrev_273_8,T5,3,351.43945904533257,-2215.643542320362
294.0,-2789.0,6.0769825,80,hornsrev_273_8,T6,3,439.5620651794151,-2769.791001295081
353.0,-3347.0,6.06843615,80,hornsrev_273_8,T7,3,527.6846713134976,-3323.9384602698
412.0,-3904.0,6.08817816,80,hornsrev_273_8,T8,3,615.7549414913371,-3877.0872897097634
560.0,0.0,4.81386709,80,hornsrev_273_8,T11,3,559.2325394625614,29.308135496048543
619.0,-558.0,4.84563875,80,hornsrev_273_8,T12,3,647.3551455966439,-524.8393234786699
678.0,-1116.0,4.8530035,80,hornsrev_273_8,T13,3,735.4777517307264,-1078.9867824533883
737.0,-1674.0,4.91694593,80,hornsrev_273_8,T14,3,823.6003578648089,-1633.1342414281069
796.0,-2231.0,4.91830254,80,hornsrev_273_8,T15,3,911.6706280426486,-2186.283070868071
855.0,-2789.0,4.88436413,80,hornsrev_273_8,T16,3,999.793234176731,-2740.43052984279
914.0,-3347.0,4.87289858,80,hornsrev_273_8,T17,3,1087.9158403108136,-3294.577988817508
973.0,-3904.0,4.95967197,80,hornsrev_273_8,T18,3,1175.9861104886531,-3847.726818257472
1120.0,0.0,5.00082731,80,hornsrev_273_8,T21,3,1118.4650789251227,58.61627099209709
1179.0,-558.0,5.0197506,80,hornsrev_273_8,T22,3,1206.5876850592051,-495.5311879826214
1238.0,-1116.0,5.03124762,80,hornsrev_273_8,T23,3,1294.7102911932875,-1049.67864695734
1297.0,-1674.0,5.07319164,80,hornsrev_273_8,T24,3,1382.83289732737,-1603.8261059320585
1356.0,-2231.0,5.07764053,80,hornsrev_273_8,T25,3,1470.9031675052097,-2156.974935372022
1415.0,-2789.0,5.06123781,80,hornsrev_273_8,T26,3,1559.0257736392923,-2711.122394346741
1474.0,-3347.0,5.10669756,80,hornsrev_273_8,T27,3,1647.1483797733747,-3265.26985332146
1533.0,-3904.0,5.12161875,80,hornsrev_273_8,T28,3,1735.2186499512145,-3818.418682761424
1680.0,0.0,4.96371603,80,hornsrev_273_8,T31,3,1677.697618387684,87.92440648814564
1739.0,-558.0,4.98376656,80,hornsrev_273_8,T32,3,1765.8202245217665,-466.2230524865729
1798.0,-1116.0,4.99562788,80,hornsrev_273_8,T33,3,1853.942830655849,-1020.3705114612916
1857.0,-1674.0,5.03599548,80,hornsrev_273_8,T34,3,1942.0654367899317,-1574.5179704360098
1916.0,-2231.0,5.04198408,80,hornsrev_273_8,T35,3,2030.135706967771,-2127.666799875973
1975.0,-2789.0,5.02963591,80,hornsrev_273_8,T36,3,2118.2583131018537,-2681.814258850693
2035.0,-3347.0,5.0485673,80,hornsrev_273_8,T37,3,2207.3795487706907,-3235.909381869168
2094.0,-3904.0,5.08009338,80,hornsrev_273_8,T38,3,2295.4498189485303,-3789.058211309132
2240.0,0.0,4.92952919,80,hornsrev_273_8,T41,3,2236.930157850245,117.2325419841942
2299.0,-558.0,4.94845486,80,hornsrev_273_8,T42,3,2325.052763984328,-436.9149169905244
2358.0,-1116.0,4.96204805,80,hornsrev_273_8,T43,3,2413.1753701184102,-991.0623759652428
2418.0,-1674.0,4.99283743,80,hornsrev_273_8,T44,3,2502.296605787248,-1545.1574989837184
2477.0,-2231.0,5.00289249,80,hornsrev_273_8,T45,3,2590.366875965087,-2098.3063284236823
2536.0,-2789.0,5.03780222,80,hornsrev_273_8,T46,3,2678.489482099169,-2652.453787398401
2595.0,-3347.0,5.02223206,80,hornsrev_273_8,T47,3,2766.612088233252,-3206.6012463731195
2654.0,-3904.0,5.05228233,80,hornsrev_273_8,T48,3,2854.682358411092,-3759.750075813084
2800.0,0.0,4.90155935,80,hornsrev_273_8,T51,3,2796.162697312807,146.54067748024275
2859.0,-558.0,4.92040443,80,hornsrev_273_8,T52,3,2884.285303446889,-407.6067814944758
2919.0,-1116.0,4.92178106,80,hornsrev_273_8,T53,3,2973.406539115726,-961.7019045129514
2978.0,-1674.0,4.96685886,80,hornsrev_273_8,T54,3,3061.529145249809,-1515.8493634876695
3037.0,-2231.0,4.97728825,80,hornsrev_273_8,T55,3,3149.599415427648,-2068.9981929276337
3096.0,-2789.0,5.00316811,80,hornsrev_273_8,T56,3,3237.722021561731,-2623.1456519023523
3156.0,-3347.0,5.02931356,80,hornsrev_273_8,T57,3,3326.8432572305683,-3177.240774920828
3215.0,-3904.0,5.01588917,80,hornsrev_273_8,T58,3,3414.9135274084074,-3730.389604360792
3360.0,0.0,4.88313818,80,hornsrev_273_8,T61,3,3355.395236775368,175.84881297629127
3419.0,-558.0,4.90260983,80,hornsrev_273_8,T62,3,3443.5178429094503,-378.2986459984272
3479.0,-1116.0,4.90550566,80,hornsrev_273_8,T63,3,3532.639078578288,-932.3937690169028
3538.0,-1674.0,4.94881821,80,hornsrev_273_8,T64,3,3620.7616847123695,-1486.541227991621
3597.0,-2231.0,4.95934391,80,hornsrev_273_8,T65,3,3708.8319548902095,-2039.690057431585
3657.0,-2789.0,4.97657204,80,hornsrev_273_8,T66,3,3797.953190559047,-2593.785180450061
3716.0,-3347.0,5.00211287,80,hornsrev_273_8,T67,3,3886.0757966931296,-3147.93263942478
3775.0,-3904.0,5.00110769,80,hornsrev_273_8,T68,3,3974.1460668709688,-3701.0814688647433
3920.0,0.0,4.87406588,80,hornsrev_273_8,T71,3,3914.6277762379295,205.15694847233985
3979.0,-558.0,4.89323521,80,hornsrev_273_8,T72,3,4002.750382372012,-348.9905105023787
4039.0,-1116.0,4.89568996,80,hornsrev_273_8,T73,3,4091.8716180408487,-903.0856335208543
4098.0,-1674.0,4.93766212,80,hornsrev_273_8,T74,3,4179.994224174931,-1457.2330924955727
4158.0,-2231.0,4.94283724,80,hornsrev_273_8,T75,3,4269.063123887526,-2010.3295859792936
4217.0,-2789.0,4.96314478,80,hornsrev_273_8,T76,3,4357.185730021609,-2564.4770449540124
4276.0,-3347.0,4.98701477,80,hornsrev_273_8,T77,3,4445.308336155691,-3118.624503928731
4336.0,-3904.0,5.0153079,80,hornsrev_273_8,T78,3,4534.3772358682845,-3671.720997412452
4480.0,0.0,4.87370348,80,hornsrev_273_8,T81,3,4473.860315700491,234.4650839683884
4539.0,-558.0,4.89051914,80,hornsrev_273_8,T82,3,4561.982921834573,-319.6823750063302
4599.0,-1116.0,4.89183092,80,hornsrev_273_8,T83,3,4651.1041575034105,-873.7774980248057
4658.0,-1674.0,4.93175459,80,hornsrev_273_8,T84,3,4739.226763637493,-1427.924956999524
4718.0,-2231.0,4.93536329,80,hornsrev_273_8,T85,3,4828.295663350087,-1981.021450483245
4777.0,-2789.0,4.95243835,80,hornsrev_273_8,T86,3,4916.41826948417,-2535.168909457964
4837.0,-3347.0,4.96730852,80,hornsrev_273_8,T87,3,5005.539505153007,-3089.2640324764398
4896.0,-3904.0,4.99337244,80,hornsrev_273_8,T88,3,5093.609775330846,-3642.412861916404
5040.0,0.0,4.88887358,80,hornsrev_273_8,T91,3,5033.092855163052,263.7732194644369
5100.0,-558.0,4.92322922,80,hornsrev_273_8,T92,3,5122.214090831889,-290.32190355403867
5159.0,-1116.0,4.8947916,80,hornsrev_273_8,T93,3,5210.336696965972,-844.4693625287572
5219.0,-1674.0,4.91118813,80,hornsrev_273_8,T94,3,5299.4579326348085,-1398.5644855472326
5278.0,-2231.0,4.93127489,80,hornsrev_273_8,T95,3,5387.5282028126485,-1951.7133149871968
5338.0,-2789.0,4.93425465,80,hornsrev_273_8,T96,3,5476.649438481486,-2505.8084380056725
5397.0,-3347.0,4.95656061,80,hornsrev_273_8,T97,3,5564.772044615568,-3059.9558969803907
5457.0,-3904.0,4.97336054,80,hornsrev_273_8,T98,3,5653.840944328163,-3613.052390464112
0.0,0.0,6.0710845,80,hornsrev_274_8,T1,4,0.0,0.0
59.0,-558.0,6.08979368,80,hornsrev_274_8,T2,4,97.78039131455157,-552.5251080940785
118.0,-1116.0,6.07354212,80,hornsrev_274_8,T3,4,195.5607826291031,-1105.050216188157
177.0,-1674.0,6.06284046,80,hornsrev_274_8,T4,4,293.34117394365467,-1657.5753242822357
235.0,-2231.0,6.08556747,80,hornsrev_274_8,T5,4,390.0542447342023,-2209.1726247997985
294.0,-2789.0,6.0776639,80,hornsrev_274_8,T6,4,487.83463604875374,-2761.697732893877
353.0,-3347.0,6.06894636,80,hornsrev_274_8,T7,4,585.6150273633053,-3314.222840987956
412.0,-3904.0,6.0749979,80,hornsrev_274_8,T8,4,683.3256622041127,-3865.750385031774
560.0,0.0,5.03193712,80,hornsrev_274_8,T11,4,558.6358681455016,39.06362529671017
619.0,-558.0,5.09820318,80,hornsrev_274_8,T12,4,656.4162594600531,-513.4614827973684
678.0,-1116.0,5.09275293,80,hornsrev_274_8,T13,4,754.1966507746046,-1065.986590891447
737.0,-1674.0,5.14868355,80,hornsrev_274_8,T14,4,851.9770420891562,-1618.5116989855253
796.0,-2231.0,5.13535833,80,hornsrev_274_8,T15,4,949.6876769299636,-2170.039243029344
855.0,-2789.0,5.13330698,80,hornsrev_274_8,T16,4,1047.4680682445153,-2722.5643511234225
