,Fingerprint(G2),Fingerprint(G4),Ref_Wind_Speed
0,1.0,1.0,7.32766294
1,1.0,1.0,7.3696146
2,0.9254987068282061,0.7790700958811385,7.30516195
3,1.0,1.0,7.30057335
4,1.0,1.0,7.40046787
5,0.9894823059388507,0.9840660016707051,7.45098972
6,1.0,1.0,7.33319044
7,1.0,1.0,7.35395145
8,0.9703932072929758,0.9075833964746102,7.16639519
9,1.0,1.0,7.32573605
10,1.0,1.0,7.36060095
11,0.9660962331772815,0.8790310134275732,6.84889698
12,1.0,1.0,7.32431698
13,1.0,1.0,7.36216736
14,0.8596110921071612,0.6341900288015274,7.17752409
15,1.0,1.0,7.32649183
16,0.9605404988581191,0.9040880250603819,7.38386154
17,0.7540575601332851,0.3396779204737558,6.07239008
18,1.0,1.0,7.32636499
19,1.0,1.0,7.3899827
20,0.9594277812649769,0.8854882996872224,7.22809172
21,1.0,1.0,7.32798147
22,0.9679975282020732,0.8839185971069838,6.88924026
23,1.0,1.0,7.36707449
24,1.0,1.0,7.32007408
25,0.7294616917549586,0.6754340489906571,7.16640759
26,1.0,1.0,7.36771536
27,1.0,1.0,7.32353592
28,1.0,1.0,7.35471201
29,0.9885187974629871,0.9741206239610839,7.17393637
30,1.0,1.0,7.32433033
31,0.9573042236601088,0.8883321091625693,7.25673532
32,1.0,1.0,7.35991526
33,1.0,1.0,7.32551193
34,1.0,1.0,7.42234612
35,1.0,1.0,7.33626223
36,1.0,1.0,7.32048368
37,0.9909170197849807,0.9799503689778853,7.41080999
38,1.0,1.0,7.33716297
39,1.0,1.0,7.27778149
40,1.0,1.0,7.4267149
41,0.3575263266246008,0.1831238932755267,4.90979958
42,1.0,1.0,7.32543612
43,1.0,1.0,7.37801313
44,0.8555989864528619,0.8447960990703762,7.30752182
45,1.0,1.0,7.33737803
46,0.9791094497335907,0.9326896212657759,6.96568537
47,1.0,1.0,7.38414717
48,1.0,1.0,7.32603407
49,0.9505007953211004,0.8539163611086169,7.35407686
50,1.0,1.0,7.34822035
51,1.0,1.0,7.33695078
52,0.9555392363904406,0.8377954979216066,6.7866025
53,1.0,1.0,7.34048939
54,1.0,1.0,7.32867622
55,1.0,1.0,7.33867645
56,0.3825867572427178,0.36518642211614133,5.8302927
57,1.0,1.0,7.32939434
58,0.8822624114814587,0.7250804164631393,7.35614252
59,0.744083113473913,0.44443540992754815,6.56862497
60,1.0,1.0,7.32935476
61,0.954200942354311,0.850006484835975,7.13994455
62,0.9004216845368416,0.6433280038837073,6.47386646
63,1.0,1.0,7.31291246
64,1.0,1.0,7.41792536
65,1.0,1.0,7.37258196
66,1.0,1.0,7.32871819
67,0.8433519237658247,0.5749239473169525,6.8349719
68,0.9739213156547255,0.9364365574934636,7.37997532
69,1.0,1.0,7.30681944
70,0.9256684428345349,0.7750736726752452,7.02209044
71,1.0,1.0,7.40123367
72,1.0,1.0,7.32696629
73,1.0,1.0,7.36104774
74,0.8061048955852161,0.8639531960709643,7.22434473
75,1.0,1.0,7.31979752
76,0.8633998959418979,0.6505836478641237,6.80617666
77,1.0,1.0,7.37903786
78,1.0,1.0,7.31824493
79,0.9959435635807958,0.9918909552743593,7.40687466
80,0.6034463204753977,0.2770281020882658,5.74155998
81,1.0,1.0,7.31465673
82,0.9553956329815506,0.8955978112468653,7.21130228
83,1.0,1.0,7.39051294
84,1.0,1.0,7.32980347
85,0.9789671457447208,0.9560040130053766,7.35985184
86,0.9068408083117421,0.6655679732437515,6.52383041
87,1.0,1.0,7.32943249
88,1.0,1.0,7.33835411
89,0.9783130280608752,0.9337183421951982,7.07203674
90,1.0,1.0,7.32067013
91,0.9122767470348658,0.6571759935249151,6.46467066
92,1.0,1.0,7.31171179
93,1.0,1.0,7.32942486
94,1.0,1.0,7.3643899
95,0.9286382703113862,0.7812354050273945,7.14242458
96,1.0,1.0,7.32670736
97,0.9880405786349357,0.9705470733969885,7.11734056
98,1.0,1.0,7.38426304
99,1.0,1.0,7.28882408
100,1.0,1.0,7.37040663
101,0.9839542306294372,0.9714547856217033,7.41473866
102,1.0,1.0,7.31532955
103,1.0,1.0,7.36052418
104,0.7516423270036194,0.46779523094570324,7.25162983
105,1.0,1.0,7.32945156
106,0.9682571636579037,0.9315138207042609,7.35850191
107,0.9556735662286778,0.859965819472213,7.16257763
108,1.0,1.0,7.29795885
109,0.4824370225603959,0.4581262663938602,6.39741707
110,1.0,1.0,7.40038061
111,1.0,1.0,7.32772112
112,1.0,1.0,7.37205935
113,0.8890775896523799,0.6599141648291452,7.10931349
114,1.0,1.0,7.31667948
115,0.9575585209985289,0.9004711074835917,7.40194845
116,0.5810690669716261,0.20258007032407388,5.47514963
117,1.0,1.0,7.32850361
118,0.9947297707550297,0.9934686731015608,7.42718649
119,0.832142061060505,0.5084521333922131,6.42488909
120,1.0,1.0,7.32765675
121,1.0,1.0,7.40589714
122,0.9229729711729667,0.7735782586004099,7.33634567
123,1.0,1.0,7.33237457
124,0.9959485021004193,0.9926473888720577,7.20641899
125,1.0,1.0,7.38507891
126,1.0,1.0,7.28663397
127,0.8691044551415029,0.6001446735187267,6.76998329
128,1.0,1.0,7.40660429
129,1.0,1.0,7.32629681
130,0.8983562091408881,0.9071901729606778,7.32294655
131,1.0,1.0,7.33437204
132,1.0,1.0,7.32696724
133,0.7755727012480581,0.4067499555242864,6.1532526
134,0.7993298764694885,0.5629177825769005,7.11591768
135,1.0,1.0,7.32266474
136,1.0,1.0,7.37243795
137,0.9364344583232493,0.7661179651000192,6.66176558
138,1.0,1.0,7.32057238
139,0.6529843724350306,0.47778143929902683,6.87732649
140,0.9425319401122954,0.8655688920382494,7.3827033
141,1.0,1.0,7.31261206
142,1.0,1.0,7.37811995
143,0.9810766988449642,0.9603474136716766,7.40470314
144,1.0,1.0,7.30361652
145,1.0,1.0,7.33649778
146,0.8573979900928093,0.6526245176948279,7.25171423
147,1.0,1.0,7.32321739
148,1.0,1.0,7.38986683
149,0.8387518798165187,0.7977273907682391,7.28457355
150,1.0,1.0,7.32594585
151,0.9235026533195277,0.6925359400905953,6.5169816
152,1.0,1.0,7.32956028
153,1.0,1.0,7.32655001
154,0.9660956156710957,0.9265314866747236,7.41806316
155,1.0,1.0,7.39242983
156,1.0,1.0,7.3263464
157,1.0,1.0,7.41614866
158,1.0,1.0,7.35447216
159,1.0,1.0,7.32206821
160,0.9951341190698371,0.9950850837205718,7.3107419
161,0.9998192700838656,0.9996473234673365,7.44408751
162,1.0,1.0,7.32919121
163,1.0,1.0,7.36469793
164,0.7836302874766327,0.44611339526881555,6.37569666
165,1.0,1.0,7.32977438
166,1.0,1.0,7.36519527
167,0.9753391384892698,0.9219681452089362,6.99148178
168,1.0,1.0,7.28555059
169,1.0,1.0,7.42162704
170,1.0,1.0,7.36393404
171,1.0,1.0,7.32980728
172,0.8916616490766271,0.6111685370009252,6.40664387
173,1.0,1.0,7.41643
174,1.0,1.0,7.32949162
175,0.9475753618862234,0.8098828441189722,7.0754981
176,0.9846814623259591,0.9693431035129476,7.44029951
177,1.0,1.0,7.32409143
178,0.9062046371257381,0.7046896100357034,6.90102959
179,0.719254224180403,0.5334535479645675,7.18272448
180,1.0,1.0,7.31817579
181,1.0,1.0,7.34762096
182,0.9198726451589452,0.7333909843266978,6.62040949
183,1.0,1.0,7.32748318
184,0.9582825634251158,0.9045556452265511,7.37490368
185,1.0,1.0,7.39568186
186,1.0,1.0,7.32949066
187,0.9365789921250738,0.816562061550808,7.37651587
188,1.0,1.0,7.38707399
189,1.0,1.0,7.32519865
190,0.99309730615272,0.986493446427712,7.37042999
191,1.0,1.0,7.42172909
192,1.0,1.0,7.31588554
193,1.0,1.0,7.34841871
194,0.9376802983623437,0.76693864436966,6.65199804
195,1.0,1.0,7.3167882
196,0.9215126752202635,0.7531952095447634,6.64203835
197,0.7793616828357556,0.7763737436474987,7.27429342
198,1.0,1.0,7.31012297
199,1.0,1.0,7.37331533
200,0.9090915217004666,0.720383757677128,7.08476973
201,1.0,1.0,7.33520937
202,1.0,1.0,7.41890955
203,0.6640737507471904,0.33251940590791196,6.86467314
204,1.0,1.0,7.32410097
205,1.0,1.0,7.36039019
206,0.905342737983388,0.7205945737769587,7.09463358
207,1.0,1.0,7.33026028
208,0.8485118964606855,0.5508741059743785,6.647089
209,1.0,1.0,7.34192991
210,1.0,1.0,7.31987524
211,0.6963500501725289,0.35264268355660855,6.61802292
212,1.0,1.0,7.37256289
213,1.0,1.0,7.31997681
214,1.0,1.0,7.37254286
215,0.9414589368378393,0.8428613579197276,7.14333153
216,1.0,1.0,7.32838964
217,1.0,1.0,7.37471676
218,0.9512067231307053,0.8763880545243005,7.17857981
219,1.0,1.0,7.3043623
220,0.9122261461555279,0.8120458822114369,7.44091177
221,1.0,1.0,7.37776184
222,1.0,1.0,7.32715845
223,0.9444619157400834,0.9112428461698269,7.36487627
224,0.4849219617828156,0.25971288964784844,6.07476139
225,1.0,1.0,7.32889462
226,1.0,1.0,7.35185337
227,0.9763036414880006,0.9407608357683745,7.2851572
228,1.0,1.0,7.32664442
229,1.0,1.0,7.39454079
230,0.9143720755861982,0.6998769776425829,6.69688129
231,1.0,1.0,7.32799721
232,0.999758572991245,0.9996333592668853,7.46449232
233,1.0,1.0,7.35750628
234,1.0,1.0,7.32752514
235,1.0,1.0,7.400805
236,1.0,1.0,7.3428483
237,1.0,1.0,7.32854462
238,0.8438610146771381,0.5363900945550512,6.64867115
239,0.9744401851425789,0.9409240234189483,7.39449167
240,1.0,1.0,7.32568169
241,0.30812690088430805,0.25579037385098463,4.95006943
242,0.7780588900416503,0.5015352729182134,6.81008863
243,1.0,1.0,7.27535439
244,1.0,1.0,7.38173819
245,0.9986235639518157,0.9978903908212556,7.48849821
246,1.0,1.0,7.32836723
247,0.8910856300916107,0.9429775400640478,7.28605747
248,1.0,1.0,7.34039307
