x_coord,y_coord,ref_wind_speed,wind_speed,turb_num,num_tot_turb,ID,IDnum
909.7050985373552,-186.0,5.69615173,8,2,3,3_turbine_23th_simulation,245
0.0,0.0,5.71200466,8,0,3,3_turbine_22th_simulation,246
2446.7065620264643,236.0,5.63969755,8,1,3,3_turbine_22th_simulation,246
173.01919911263485,386.0,5.74422503,8,2,3,3_turbine_22th_simulation,246
0.0,0.0,5.71240616,8,0,3,3_turbine_36th_simulation,247
2858.615313873561,262.0,5.16175127,8,1,3,3_turbine_36th_simulation,247
901.7217508194748,273.0,5.72820091,8,2,3,3_turbine_36th_simulation,247
0.0,0.0,5.71289062,8,0,3,3_turbine_20th_simulation,248
2058.052877758352,-39.0,4.94295979,8,1,3,3_turbine_20th_simulation,248
1049.4403128725749,-122.0,5.58179712,8,2,3,3_turbine_20th_simulation,248
0.0,0.0,5.71482563,8,0,3,3_turbine_34th_simulation,249
1999.614028547556,-128.0,3.67971897,8,1,3,3_turbine_34th_simulation,249
1668.959913788408,-137.0,5.61479044,8,2,3,3_turbine_34th_simulation,249
0.0,0.0,5.71067476,8,0,3,3_turbine_35th_simulation,250
2363.299443701385,236.0,5.24303341,8,1,3,3_turbine_35th_simulation,250
794.5103996941417,192.0,5.70807123,8,2,3,3_turbine_35th_simulation,250
0.0,0.0,5.7154665,8,0,3,3_turbine_21th_simulation,251
2220.12843771781,357.0,5.75090361,8,1,3,3_turbine_21th_simulation,251
3118.528172887759,450.0,5.53944874,8,2,3,3_turbine_21th_simulation,251
0.0,0.0,5.69752884,8,0,3,3_turbine_25th_simulation,252
472.9386777307095,-108.0,5.64494705,8,1,3,3_turbine_25th_simulation,252
3135.2679964134118,151.0,5.67392063,8,2,3,3_turbine_25th_simulation,252
0.0,0.0,5.70735407,8,0,3,3_turbine_31th_simulation,253
660.7605324698761,178.0,5.73284435,8,1,3,3_turbine_31th_simulation,253
1735.015794862366,75.0,5.23593998,8,2,3,3_turbine_31th_simulation,253
0.0,0.0,5.70666361,8,0,3,3_turbine_19th_simulation,254
681.0745594061959,-139.0,5.68705511,8,1,3,3_turbine_19th_simulation,254
1254.6922407674542,-174.0,4.54254866,8,2,3,3_turbine_19th_simulation,254
0.0,0.0,5.71434498,8,0,3,3_turbine_18th_simulation,255
1332.4428834867012,301.0,5.77041721,8,1,3,3_turbine_18th_simulation,255
2289.413101720129,238.0,5.07228041,8,2,3,3_turbine_18th_simulation,255
0.0,0.0,5.67132473,8,0,3,3_turbine_30th_simulation,256
3731.314434551317,-356.0,5.76897573,8,1,3,3_turbine_30th_simulation,256
264.1717737573954,104.0,5.70152855,8,2,3,3_turbine_30th_simulation,256
0.0,0.0,5.70293427,8,0,3,3_turbine_24th_simulation,257
124.27368593629036,262.0,5.75077295,8,1,3,3_turbine_24th_simulation,257
2771.256088036495,235.0,5.37604952,8,2,3,3_turbine_24th_simulation,257
0.0,0.0,5.71350956,8,0,3,3_turbine_32th_simulation,258
2273.38906001981,-109.0,5.39275312,8,1,3,3_turbine_32th_simulation,258
1140.3812326515906,-208.0,5.72820377,8,2,3,3_turbine_32th_simulation,258
0.0,0.0,5.6947484,8,0,3,3_turbine_26th_simulation,259
255.93651921373475,-227.0,5.76232719,8,1,3,3_turbine_26th_simulation,259
2346.4305569308244,-20.0,5.32601833,8,2,3,3_turbine_26th_simulation,259
0.0,0.0,5.71449184,8,0,3,3_turbine_27th_simulation,260
1316.4970463790664,402.0,5.74526691,8,1,3,3_turbine_27th_simulation,260
2490.1788380913845,306.0,5.49011755,8,2,3,3_turbine_27th_simulation,260
0.0,0.0,5.71212959,8,0,3,3_turbine_33th_simulation,261
3290.664923065044,-324.0,5.69399834,8,1,3,3_turbine_33th_simulation,261
446.6198245244426,-472.0,5.74195147,8,2,3,3_turbine_33th_simulation,261
0.0,0.0,5.71453714,8,0,3,3_turbine_16th_simulation,262
1194.6594081077578,-453.0,5.74688482,8,1,3,3_turbine_16th_simulation,262
3411.7982253954992,-253.0,5.75204086,8,2,3,3_turbine_16th_simulation,262
0.0,0.0,5.71375895,8,0,3,3_turbine_17th_simulation,263
3142.137683202974,-268.0,5.32442093,8,1,3,3_turbine_17th_simulation,263
1152.9175090067986,-221.0,5.71893072,8,2,3,3_turbine_17th_simulation,263
0.0,0.0,5.70611477,8,0,3,3_turbine_29th_simulation,264
2948.4482083770563,13.0,5.50329781,8,1,3,3_turbine_29th_simulation,264
314.1966548213504,-333.0,5.75957155,8,2,3,3_turbine_29th_simulation,264
0.0,0.0,5.71065092,8,0,3,3_turbine_15th_simulation,265
753.5092943064043,-251.0,5.72136164,8,1,3,3_turbine_15th_simulation,265
3142.156375430765,-209.0,5.37309265,8,2,3,3_turbine_15th_simulation,265
0.0,0.0,5.69942617,8,0,3,3_turbine_14th_simulation,266
1700.5026019343302,-39.0,4.818223,8,1,3,3_turbine_14th_simulation,266
524.3673668550447,63.0,5.12881804,8,2,3,3_turbine_14th_simulation,266
0.0,0.0,5.72067499,8,0,3,3_turbine_28th_simulation,267
60.01367589949814,547.0,5.72615862,8,1,3,3_turbine_28th_simulation,267
2976.765981176798,206.0,5.76291895,8,2,3,3_turbine_28th_simulation,267
0.0,0.0,5.6888237,8,0,3,3_turbine_10th_simulation,268
751.5240017437213,148.0,3.86427069,8,1,3,3_turbine_10th_simulation,268
400.59781365179697,131.0,5.72744417,8,2,3,3_turbine_10th_simulation,268
0.0,0.0,5.71670532,8,0,3,3_turbine_38th_simulation,269
2924.002548144498,-420.0,5.55739927,8,1,3,3_turbine_38th_simulation,269
154.96666184286642,-491.0,5.76804018,8,2,3,3_turbine_38th_simulation,269
0.0,0.0,5.69440699,8,0,3,3_turbine_39th_simulation,270
1274.8212221818872,-150.0,5.15270615,8,1,3,3_turbine_39th_simulation,270
467.4136090338612,-82.0,5.37940359,8,2,3,3_turbine_39th_simulation,270
0.0,0.0,5.71384335,8,0,3,3_turbine_11th_simulation,271
1076.943508489454,-436.0,5.74993944,8,1,3,3_turbine_11th_simulation,271
2224.2772387576288,-271.0,5.72635889,8,2,3,3_turbine_11th_simulation,271
0.0,0.0,5.71293926,8,0,3,3_turbine_13th_simulation,272
374.7210845018963,-496.0,5.72762299,8,1,3,3_turbine_13th_simulation,272
3772.2240274165288,-22.0,5.6027298,8,2,3,3_turbine_13th_simulation,272
0.0,0.0,5.71546984,8,0,3,3_turbine_12th_simulation,273
2870.347029685141,-262.0,4.72376823,8,1,3,3_turbine_12th_simulation,273
2155.381546010749,-224.0,5.74987364,8,2,3,3_turbine_12th_simulation,273
0.0,0.0,5.71387815,8,0,3,3_turbine_49th_simulation,274
1329.3299955595978,260.0,5.68123913,8,1,3,3_turbine_49th_simulation,274
1616.5424111827194,179.0,5.44401646,8,2,3,3_turbine_49th_simulation,274
0.0,0.0,5.71403551,8,0,3,3_turbine_75th_simulation,275
2259.9849524380497,273.0,4.82786703,8,1,3,3_turbine_75th_simulation,275
1232.47770581208,258.0,5.741436,8,2,3,3_turbine_75th_simulation,275
0.0,0.0,5.66567659,8,0,3,3_turbine_61th_simulation,276
289.8243645932748,69.0,5.23281717,8,1,3,3_turbine_61th_simulation,276
1365.7784207275895,37.0,4.35309649,8,2,3,3_turbine_61th_simulation,276
0.0,0.0,5.71299982,8,0,3,3_turbine_60th_simulation,277
1016.85523032451,240.0,5.73985195,8,1,3,3_turbine_60th_simulation,277
2732.7469444664303,411.0,5.74571466,8,2,3,3_turbine_60th_simulation,277
0.0,0.0,5.70966768,8,0,3,3_turbine_74th_simulation,278
2210.5736126714846,150.0,5.65872908,8,1,3,3_turbine_74th_simulation,278
169.6062392069698,348.0,5.75605106,8,2,3,3_turbine_74th_simulation,278
0.0,0.0,5.68710423,8,0,3,3_turbine_48th_simulation,279
320.7013051037456,-142.0,5.73292732,8,1,3,3_turbine_48th_simulation,279
2403.202572399776,168.0,5.68968153,8,2,3,3_turbine_48th_simulation,279
0.0,0.0,5.70434475,8,0,3,3_turbine_89th_simulation,280
2556.399678614251,6.0,5.38928175,8,1,3,3_turbine_89th_simulation,280
161.2925935374719,288.0,5.74069405,8,2,3,3_turbine_89th_simulation,280
0.0,0.0,5.70116234,8,0,3,3_turbine_62th_simulation,281
3508.301212418584,371.0,5.76762009,8,1,3,3_turbine_62th_simulation,281
512.3024173186295,130.0,5.70770073,8,2,3,3_turbine_62th_simulation,281
0.0,0.0,5.71216774,8,0,3,3_turbine_76th_simulation,282
3289.004472698882,151.0,5.47836876,8,1,3,3_turbine_76th_simulation,282
873.2506672889499,251.0,5.71605349,8,2,3,3_turbine_76th_simulation,282
0.0,0.0,5.71386099,8,0,3,3_turbine_77th_simulation,283
1260.8007630732925,78.0,5.40267992,8,1,3,3_turbine_77th_simulation,283
2182.234350451968,164.0,5.49552441,8,2,3,3_turbine_77th_simulation,283
0.0,0.0,5.70672369,8,0,3,3_turbine_63th_simulation,284
384.7529395136821,339.0,5.7423172,8,1,3,3_turbine_63th_simulation,284
1975.262278368179,78.0,5.50692987,8,2,3,3_turbine_63th_simulation,284
0.0,0.0,5.69727564,8,0,3,3_turbine_88th_simulation,285
203.05153615285877,250.0,5.75488997,8,1,3,3_turbine_88th_simulation,285
1950.6539742259347,9.0,5.17849874,8,2,3,3_turbine_88th_simulation,285
0.0,0.0,5.70693731,8,0,3,3_turbine_98th_simulation,286
658.550786057242,142.0,5.70808506,8,1,3,3_turbine_98th_simulation,286
1928.6951899422208,74.0,4.94194174,8,2,3,3_turbine_98th_simulation,286
0.0,0.0,5.71554613,8,0,3,3_turbine_67th_simulation,287
3419.842554236488,396.0,4.39476585,8,1,3,3_turbine_67th_simulation,287
2981.647020699936,366.0,5.75178289,8,2,3,3_turbine_67th_simulation,287
0.0,0.0,5.68335962,8,0,3,3_turbine_73th_simulation,288
830.9033427759045,-123.0,5.13176107,8,1,3,3_turbine_73th_simulation,288
220.63942883245227,-191.0,5.71044397,8,2,3,3_turbine_73th_simulation,288
0.0,0.0,5.69850111,8,0,3,3_turbine_9th_simulation,289
1416.2988013597592,-58.0,4.90905619,8,1,3,3_turbine_9th_simulation,289
491.3660823136647,38.0,4.60313416,8,2,3,3_turbine_9th_simulation,289
0.0,0.0,5.71382523,8,0,3,3_turbine_8th_simulation,290
1044.2254017510154,429.0,5.73174477,8,1,3,3_turbine_8th_simulation,290
2409.795929166073,298.0,5.64041138,8,2,3,3_turbine_8th_simulation,290
0.0,0.0,5.71183157,8,0,3,3_turbine_72th_simulation,291
615.3429085177572,-434.0,5.74015856,8,1,3,3_turbine_72th_simulation,291
3591.8603110813124,-326.0,5.65437698,8,2,3,3_turbine_72th_simulation,291
0.0,0.0,5.71299362,8,0,3,3_turbine_66th_simulation,292
3018.732612854916,-137.0,5.60297775,8,1,3,3_turbine_66th_simulation,292
1065.3646722373296,89.0,5.46874475,8,2,3,3_turbine_66th_simulation,292
0.0,0.0,5.70152283,8,0,3,3_turbine_99th_simulation,293
1612.518558412365,204.0,4.89334869,8,1,3,3_turbine_99th_simulation,293
426.6722352898537,233.0,5.75324965,8,2,3,3_turbine_99th_simulation,293
0.0,0.0,5.67884445,8,0,3,3_turbine_70th_simulation,294
252.3418740325901,-142.0,5.76855993,8,1,3,3_turbine_70th_simulation,294
2777.3921647506486,-254.0,5.59748745,8,2,3,3_turbine_70th_simulation,294
0.0,0.0,5.71548414,8,0,3,3_turbine_64th_simulation,295
2368.7125453075696,-215.0,5.73917866,8,1,3,3_turbine_64th_simulation,295
3603.737826700842,-148.0,5.23387146,8,2,3,3_turbine_64th_simulation,295
0.0,0.0,5.70439005,8,0,3,3_turbine_58th_simulation,296
424.2978645702565,277.0,5.74668074,8,1,3,3_turbine_58th_simulation,296
2373.06550191138,173.0,5.50443268,8,2,3,3_turbine_58th_simulation,296
0.0,0.0,5.71393967,8,0,3,3_turbine_59th_simulation,297
1331.9503503686772,-115.0,5.56250429,8,1,3,3_turbine_59th_simulation,297
1798.6577666618873,-241.0,5.72132015,8,2,3,3_turbine_59th_simulation,297
0.0,0.0,5.7143364,8,0,3,3_turbine_65th_simulation,298
1130.923689166972,-487.0,5.74635172,8,1,3,3_turbine_65th_simulation,298
3189.147107891835,-336.0,5.69022465,8,2,3,3_turbine_65th_simulation,298
0.0,0.0,5.708673,8,0,3,3_turbine_71th_simulation,299
1826.463445633021,-260.0,5.56412029,8,1,3,3_turbine_71th_simulation,299
230.96749253533835,-365.0,5.74354696,8,2,3,3_turbine_71th_simulation,299
0.0,0.0,7.31768942,10,0,3,3_turbine_223th_simulation,300
311.1721274504476,359.0,7.35723114,10,1,3,3_turbine_223th_simulation,300
2048.21634897588,-174.0,7.33867598,10,2,3,3_turbine_223th_simulation,300
0.0,0.0,7.31104231,10,0,3,3_turbine_237th_simulation,301
588.0319093113268,-88.0,6.91917324,10,1,3,3_turbine_237th_simulation,301
2903.0632520904574,320.0,7.42341757,10,2,3,3_turbine_237th_simulation,301
0.0,0.0,7.30392742,10,0,3,3_turbine_155th_simulation,302
1043.2050580915843,-189.0,6.96635962,10,1,3,3_turbine_155th_simulation,302
228.82502953080711,-279.0,7.3691082,10,2,3,3_turbine_155th_simulation,302
0.0,0.0,7.30518007,10,0,3,3_turbine_141th_simulation,303
2896.499469399175,591.0,7.40241766,10,1,3,3_turbine_141th_simulation,303
520.6460047720811,-63.0,6.30793571,10,2,3,3_turbine_141th_simulation,303
0.0,0.0,7.28989792,10,0,3,3_turbine_169th_simulation,304
321.56320100267163,164.0,7.39542627,10,1,3,3_turbine_169th_simulation,304
1474.406860211438,512.0,7.40624332,10,2,3,3_turbine_169th_simulation,304
0.0,0.0,7.33036089,10,0,3,3_turbine_97th_simulation,305
3232.926225845257,269.0,7.40847731,10,1,3,3_turbine_97th_simulation,305
2545.179851184791,456.0,7.41562033,10,2,3,3_turbine_97th_simulation,305
0.0,0.0,7.33385038,10,0,3,3_turbine_83th_simulation,306
132.35982052103142,525.0,7.3881917,10,1,3,3_turbine_83th_simulation,306
2143.237046143715,6.0,6.63271999,10,2,3,3_turbine_83th_simulation,306
0.0,0.0,7.32690525,10,0,3,3_turbine_196th_simulation,307
492.3052202390972,545.0,7.39686108,10,1,3,3_turbine_196th_simulation,307
3096.870658504711,139.0,7.34193134,10,2,3,3_turbine_196th_simulation,307
0.0,0.0,7.32410097,10,0,3,3_turbine_68th_simulation,308
829.1053338751813,239.0,7.36039019,10,1,3,3_turbine_68th_simulation,308
2806.324192819529,338.0,7.09463358,10,2,3,3_turbine_68th_simulation,308
0.0,0.0,7.32621145,10,0,3,3_turbine_182th_simulation,309
2887.9071469658006,376.0,7.42869711,10,1,3,3_turbine_182th_simulation,309
1001.5834134578288,-203.0,7.35268307,10,2,3,3_turbine_182th_simulation,309
0.0,0.0,7.32636499,10,0,3,3_turbine_6th_simulation,310
878.2443598904974,-392.0,7.3899827,10,1,3,3_turbine_6th_simulation,310
3465.2190048330995,-269.0,7.22809172,10,2,3,3_turbine_6th_simulation,310
0.0,0.0,7.32919121,10,0,3,3_turbine_54th_simulation,311
116.63365899901646,418.0,7.36469793,10,1,3,3_turbine_54th_simulation,311
1272.13683347211,368.0,6.37569666,10,2,3,3_turbine_54th_simulation,311
0.0,0.0,7.32765675,10,0,3,3_turbine_40th_simulation,312
1082.9914784824932,379.0,7.40589714,10,1,3,3_turbine_40th_simulation,312
3013.291481676001,531.0,7.33634567,10,2,3,3_turbine_40th_simulation,312
0.0,0.0,7.33041048,10,0,3,3_turbine_357th_simulation,313
2028.7769638678676,-205.0,7.34142923,10,1,3,3_turbine_357th_simulation,313
148.83051243619275,-459.0,7.37636709,10,2,3,3_turbine_357th_simulation,313
0.0,0.0,7.32963037,10,0,3,3_turbine_343th_simulation,314
1615.0466066728995,395.0,7.40093994,10,1,3,3_turbine_343th_simulation,314
2864.542665387888,283.0,7.08675003,10,2,3,3_turbine_343th_simulation,314
0.0,0.0,7.32873106,10,0,3,3_turbine_394th_simulation,315
2729.597459526798,-94.0,7.061028,10,1,3,3_turbine_394th_simulation,315
1306.7405884000782,-336.0,7.3628335,10,2,3,3_turbine_394th_simulation,315
0.0,0.0,7.32334948,10,0,3,3_turbine_380th_simulation,316
3132.641262289202,-267.0,7.03631115,10,1,3,3_turbine_380th_simulation,316
681.491662048772,-356.0,7.3873806,10,2,3,3_turbine_380th_simulation,316
0.0,0.0,7.32844734,10,0,3,3_turbine_381th_simulation,317
1287.2321583204214,137.0,7.29123592,10,1,3,3_turbine_381th_simulation,317
3666.82875339882,-45.0,7.15469646,10,2,3,3_turbine_381th_simulation,317
0.0,0.0,7.30159712,10,0,3,3_turbine_395th_simulation,318
469.66846735867193,-23.0,5.25591993,10,1,3,3_turbine_395th_simulation,318
2669.7993837155955,127.0,7.18071175,10,2,3,3_turbine_395th_simulation,318
0.0,0.0,7.32840633,10,0,3,3_turbine_342th_simulation,319
1994.84161377038,-267.0,5.76376915,10,1,3,3_turbine_342th_simulation,319
1348.528087294534,-233.0,7.34980011,10,2,3,3_turbine_342th_simulation,319
0.0,0.0,7.32953072,10,0,3,3_turbine_356th_simulation,320
2712.3788793006697,-84.0,6.04463243,10,1,3,3_turbine_356th_simulation,320
1751.6399609485975,-50.0,6.57515669,10,2,3,3_turbine_356th_simulation,320
0.0,0.0,7.33237457,10,0,3,3_turbine_41th_simulation,321
3673.764682236053,49.0,7.20641899,10,1,3,3_turbine_41th_simulation,321
231.5366799149492,-599.0,7.38507891,10,2,3,3_turbine_41th_simulation,321
0.0,0.0,7.32798147,10,0,3,3_turbine_7th_simulation,322
2599.190788970645,28.0,6.88924026,10,1,3,3_turbine_7th_simulation,322
1179.6396408079104,-281.0,7.36707449,10,2,3,3_turbine_7th_simulation,322
0.0,0.0,7.32977438,10,0,3,3_turbine_55th_simulation,323
328.4232524194349,583.0,7.36519527,10,1,3,3_turbine_55th_simulation,323
2795.033707610099,-76.0,6.99148178,10,2,3,3_turbine_55th_simulation,323
0.0,0.0,7.3259058,10,0,3,3_turbine_183th_simulation,324
3043.7575947220416,150.0,7.32944012,10,1,3,3_turbine_183th_simulation,324
499.7649673931951,-511.0,7.39567471,10,2,3,3_turbine_183th_simulation,324
0.0,0.0,7.32894468,10,0,3,3_turbine_197th_simulation,325
3804.971575369369,22.0,7.06522274,10,1,3,3_turbine_197th_simulation,325
1388.9108020762924,177.0,7.3162756,10,2,3,3_turbine_197th_simulation,325
0.0,0.0,7.33026028,10,0,3,3_turbine_69th_simulation,326
1424.4730030352084,59.0,6.647089,10,1,3,3_turbine_69th_simulation,326
95.3945977477074,-405.0,7.34192991,10,2,3,3_turbine_69th_simulation,326
0.0,0.0,7.32836723,10,0,3,3_turbine_82th_simulation,327
1719.6419071676828,-563.0,7.28605747,10,1,3,3_turbine_82th_simulation,327
1357.9530275598402,-461.0,7.34039307,10,2,3,3_turbine_82th_simulation,327
0.0,0.0,7.32348728,10,0,3,3_turbine_168th_simulation,328
523.5134287948877,439.0,7.37598801,10,1,3,3_turbine_168th_simulation,328
2205.1684670326927,-181.0,7.32781792,10,2,3,3_turbine_168th_simulation,328
0.0,0.0,7.32517242,10,0,3,3_turbine_96th_simulation,329
179.15274638170376,-399.0,7.39934969,10,1,3,3_turbine_96th_simulation,329
2763.6572021200427,21.0,6.9314599,10,2,3,3_turbine_96th_simulation,329
0.0,0.0,7.3258667,10,0,3,3_turbine_140th_simulation,330
1021.3865945740208,-77.0,6.64474297,10,1,3,3_turbine_140th_simulation,330
3051.4045250086883,-236.0,7.34901953,10,2,3,3_turbine_140th_simulation,330
0.0,0.0,7.31320763,10,0,3,3_turbine_154th_simulation,331
583.1696515378021,131.0,7.29824877,10,1,3,3_turbine_154th_simulation,331
2280.400485914138,183.0,6.75292873,10,2,3,3_turbine_154th_simulation,331
0.0,0.0,7.31795645,10,0,3,3_turbine_236th_simulation,332
627.4695362239589,-208.0,7.40755129,10,1,3,3_turbine_236th_simulation,332
3633.0625283837207,360.0,7.48841047,10,2,3,3_turbine_236th_simulation,332
0.0,0.0,7.33011961,10,0,3,3_turbine_222th_simulation,333
2239.9271363525404,-38.0,6.76721287,10,1,3,3_turbine_222th_simulation,333
3416.1660512329217,104.0,7.17435551,10,2,3,3_turbine_222th_simulation,333
0.0,0.0,7.31852007,10,0,3,3_turbine_234th_simulation,334
723.2404807073253,48.0,6.21648598,10,1,3,3_turbine_234th_simulation,334
2071.190256996412,-1.0,5.88190317,10,2,3,3_turbine_234th_simulation,334
0.0,0.0,7.32847691,10,0,3,3_turbine_220th_simulation,335
1364.2432909470426,62.0,6.69938087,10,1,3,3_turbine_220th_simulation,335
3374.267091397701,279.0,7.43964577,10,2,3,3_turbine_220th_simulation,335
0.0,0.0,7.32704258,10,0,3,3_turbine_208th_simulation,336
1158.2700320841584,189.0,7.31166887,10,1,3,3_turbine_208th_simulation,336
1964.8217346564136,223.0,6.08249664,10,2,3,3_turbine_208th_simulation,336
0.0,0.0,7.32752991,10,0,3,3_turbine_142th_simulation,337
1625.1430652605356,-551.0,5.70007229,10,1,3,3_turbine_142th_simulation,337
902.7523098336763,-568.0,7.38672113,10,2,3,3_turbine_142th_simulation,337
0.0,0.0,7.32738972,10,0,3,3_turbine_156th_simulation,338
749.4655622945153,-561.0,7.34460688,10,1,3,3_turbine_156th_simulation,338
2055.345162901313,-443.0,7.21042395,10,2,3,3_turbine_156th_simulation,338
0.0,0.0,7.32568169,10,0,3,3_turbine_80th_simulation,339
1434.0482348389746,39.0,4.95006943,10,1,3,3_turbine_80th_simulation,339
1134.3596429459117,83.0,6.81008863,10,2,3,3_turbine_80th_simulation,339
0.0,0.0,7.31470728,10,0,3,3_turbine_94th_simulation,340
329.10669155974387,336.0,7.39611149,10,1,3,3_turbine_94th_simulation,340
1596.043017994533,-158.0,7.29750967,10,2,3,3_turbine_94th_simulation,340
0.0,0.0,7.2823,10,0,3,3_turbine_181th_simulation,341
2197.442692455548,426.0,7.39407492,10,1,3,3_turbine_181th_simulation,341
308.96479870744685,134.0,7.344491,10,2,3,3_turbine_181th_simulation,341
0.0,0.0,7.32864237,10,0,3,3_turbine_195th_simulation,342
1121.1054117170934,538.0,7.36610794,10,1,3,3_turbine_195th_simulation,342
3121.966166594935,552.0,6.60408354,10,2,3,3_turbine_195th_simulation,342
0.0,0.0,7.32629681,10,0,3,3_turbine_43th_simulation,343
1601.0201426607184,533.0,7.32294655,10,1,3,3_turbine_43th_simulation,343
959.4598991279104,399.0,7.33437204,10,2,3,3_turbine_43th_simulation,343
0.0,0.0,7.32980728,10,0,3,3_turbine_57th_simulation,344
1998.4996579522613,563.0,6.40664387,10,1,3,3_turbine_57th_simulation,344
319.9419310733756,590.0,7.41643,10,2,3,3_turbine_57th_simulation,344
0.0,0.0,7.32649183,10,0,3,3_turbine_5th_simulation,345
2420.588125261885,294.0,7.38386154,10,1,3,3_turbine_5th_simulation,345
1059.7379329078371,17.0,6.07239008,10,2,3,3_turbine_5th_simulation,345
0.0,0.0,7.31790638,10,0,3,3_turbine_340th_simulation,346
676.761328106496,120.0,7.23621464,10,1,3,3_turbine_340th_simulation,346
3618.869519310579,464.0,7.42895842,10,2,3,3_turbine_340th_simulation,346
0.0,0.0,7.33033037,10,0,3,3_turbine_354th_simulation,347
3582.90414717791,60.0,6.64959908,10,1,3,3_turbine_354th_simulation,347
2363.312540361836,146.0,7.30030155,10,2,3,3_turbine_354th_simulation,347
0.0,0.0,7.31181955,10,0,3,3_turbine_368th_simulation,348
643.4836165210222,-60.0,6.27931213,10,1,3,3_turbine_368th_simulation,348
1169.7477086006163,45.0,6.12211418,10,2,3,3_turbine_368th_simulation,348
0.0,0.0,7.32862234,10,0,3,3_turbine_383th_simulation,349
1262.9731444350705,440.0,7.40963268,10,1,3,3_turbine_383th_simulation,349
2531.858010888353,390.0,6.41418409,10,2,3,3_turbine_383th_simulation,349
0.0,0.0,7.28566456,10,0,3,3_turbine_397th_simulation,350
2501.768285352701,-172.0,7.20480776,10,1,3,3_turbine_397th_simulation,350
394.0925960614618,-50.0,5.88742399,10,2,3,3_turbine_397th_simulation,350
0.0,0.0,7.32191229,10,0,3,3_turbine_396th_simulation,351
3513.538467603615,-90.0,6.98795843,10,1,3,3_turbine_396th_simulation,351
790.6535456802118,-21.0,5.6963253,10,2,3,3_turbine_396th_simulation,351
0.0,0.0,7.27560902,10,0,3,3_turbine_382th_simulation,352
231.21472749578967,-159.0,7.41106367,10,1,3,3_turbine_382th_simulation,352
1755.0822860446997,-180.0,6.28425026,10,2,3,3_turbine_382th_simulation,352
0.0,0.0,7.32976532,10,0,3,3_turbine_369th_simulation,353
1912.546133921592,-288.0,7.37439537,10,1,3,3_turbine_369th_simulation,353
2845.4807329915666,-326.0,6.12665367,10,2,3,3_turbine_369th_simulation,353
0.0,0.0,7.32720184,10,0,3,3_turbine_355th_simulation,354
2145.6006054041454,322.0,7.39230919,10,1,3,3_turbine_355th_simulation,354
439.2002312901212,552.0,7.37240553,10,2,3,3_turbine_355th_simulation,354
0.0,0.0,7.32859993,10,0,3,3_turbine_341th_simulation,355
1352.1140757367623,8.0,6.22779274,10,1,3,3_turbine_341th_simulation,355
3279.562639940297,-31.0,6.5925355,10,2,3,3_turbine_341th_simulation,355
0.0,0.0,7.28555059,10,0,3,3_turbine_56th_simulation,356
1729.5622996771704,-552.0,7.42162704,10,1,3,3_turbine_56th_simulation,356
296.07487847815133,-158.0,7.36393404,10,2,3,3_turbine_56th_simulation,356
0.0,0.0,7.32431698,10,0,3,3_turbine_4th_simulation,357
618.8341567724224,-435.0,7.36216736,10,1,3,3_turbine_4th_simulation,357
2097.268164702009,-553.0,7.17752409,10,2,3,3_turbine_4th_simulation,357
0.0,0.0,7.28663397,10,0,3,3_turbine_42th_simulation,358
1534.4410874593225,69.0,6.76998329,10,1,3,3_turbine_42th_simulation,358
274.64183866876056,-177.0,7.40660429,10,2,3,3_turbine_42th_simulation,358
0.0,0.0,7.32838726,10,0,3,3_turbine_194th_simulation,359
2173.0779750533165,-23.0,6.62781239,10,1,3,3_turbine_194th_simulation,359
1344.6258481265877,281.0,7.36467648,10,2,3,3_turbine_194th_simulation,359
0.0,0.0,7.33668327,10,0,3,3_turbine_180th_simulation,360
1758.3593491546835,-509.0,6.97581339,10,1,3,3_turbine_180th_simulation,360
83.37702666664381,-596.0,7.37218618,10,2,3,3_turbine_180th_simulation,360
0.0,0.0,7.32399845,10,0,3,3_turbine_95th_simulation,361
1343.0094650516514,277.0,5.60886717,10,1,3,3_turbine_95th_simulation,361
933.2101894367688,242.0,7.28523588,10,2,3,3_turbine_95th_simulation,361
0.0,0.0,7.27535439,10,0,3,3_turbine_81th_simulation,362
272.14867545150446,-135.0,7.38173819,10,1,3,3_turbine_81th_simulation,362
3220.603353017908,466.0,7.48849821,10,2,3,3_turbine_81th_simulation,362
0.0,0.0,7.31426144,10,0,3,3_turbine_157th_simulation,363
521.3997153525938,-185.0,7.1032548,10,1,3,3_turbine_157th_simulation,363
27.29486709963703,-278.0,7.35671711,10,2,3,3_turbine_157th_simulation,363
0.0,0.0,7.32487154,10,0,3,3_turbine_143th_simulation,364
616.7863731425646,-531.0,7.34497595,10,1,3,3_turbine_143th_simulation,364
1286.5742225990896,-341.0,7.36947012,10,2,3,3_turbine_143th_simulation,364
0.0,0.0,7.33291912,10,0,3,3_turbine_209th_simulation,365
70.90630740311508,-398.0,7.33659363,10,1,3,3_turbine_209th_simulation,365
1788.003164084148,111.0,7.20080805,10,2,3,3_turbine_209th_simulation,365
0.0,0.0,7.32484484,10,0,3,3_turbine_221th_simulation,366
1077.3472131448343,-71.0,6.57849312,10,1,3,3_turbine_221th_simulation,366
1484.9443891749331,-156.0,6.89456463,10,2,3,3_turbine_221th_simulation,366
0.0,0.0,7.31564903,10,0,3,3_turbine_235th_simulation,367
