,X_coord,Y_coord,Ref_Wind_Speed,ID
601,1526.144899756507,-144.0,7.24348879,200.0
602,25.74757786975761,-522.0,7.32619858,200.0
603,0.0,0.0,7.29755259,201.0
604,2349.938457805871,-477.0,7.42031145,201.0
605,466.2457827788248,48.0,6.0630827,201.0
606,0.0,0.0,7.32441854,202.0
607,2744.436562509609,-482.0,7.36843777,202.0
608,918.6807909254172,137.0,7.27124643,202.0
609,0.0,0.0,7.32364988,203.0
610,605.883285903959,410.0,7.36954737,203.0
611,3144.3588130830767,-579.0,7.4201827,203.0
612,0.0,0.0,7.32097197,204.0
613,652.3139904093455,284.0,7.34818459,204.0
614,2801.5529600379164,64.0,7.0440979,204.0
615,0.0,0.0,7.31772852,205.0
616,1513.06884,-28.0,6.31417847,205.0
617,619.071458,243.0,7.35590267,205.0
618,0.0,0.0,7.31282473,206.0
619,1619.4243517546738,19.0,6.38059235,206.0
620,467.3862684318534,-262.0,7.37273073,206.0
621,0.0,0.0,7.32156134,207.0
622,726.2093785444839,-233.0,7.3681879,207.0
623,2796.2409988912905,-582.0,7.43276215,207.0
624,0.0,0.0,7.32704258,208.0
625,1158.2700320841584,189.0,7.31166887,208.0
626,1964.8217346564136,223.0,6.08249664,208.0
627,0.0,0.0,7.33291912,209.0
628,70.90630740311508,-398.0,7.33659363,209.0
629,1788.003164084148,111.0,7.20080805,209.0
630,0.0,0.0,7.32846975,210.0
631,1823.4752508838128,-464.0,5.94465017,210.0
632,1203.18418337631,-501.0,7.31159067,210.0
633,0.0,0.0,7.32455111,211.0
634,887.5806005580403,-93.0,6.96101665,211.0
635,93.9755704631184,-390.0,7.35497379,211.0
636,0.0,0.0,7.32796621,212.0
637,200.1757637629803,489.0,7.33811808,212.0
638,1356.8160315469272,222.0,7.41242123,212.0
639,0.0,0.0,7.32779455,213.0
640,305.6192854981073,546.0,7.35615444,213.0
641,1499.4449627056656,300.0,7.32328892,213.0
642,0.0,0.0,7.32682085,214.0
643,2484.0756742584617,-252.0,7.37766409,214.0
644,991.2553624029348,321.0,7.31698036,214.0
645,0.0,0.0,7.31210375,215.0
646,624.4034471463046,88.0,6.93927908,215.0
647,1365.3874747420614,-44.0,6.17928028,215.0
648,0.0,0.0,7.32853365,216.0
649,1098.890237964216,539.0,7.37415075,216.0
650,3021.2238727937315,193.0,7.37669659,216.0
651,0.0,0.0,7.32572746,217.0
652,314.03012507982515,-478.0,7.38658142,217.0
653,2105.022931745938,-390.0,6.96393108,217.0
654,0.0,0.0,7.33196545,218.0
655,2704.7598954864197,120.0,7.25989056,218.0
656,201.91067834522252,-564.0,7.31001377,218.0
657,0.0,0.0,7.3192296,219.0
658,2358.8695531253547,500.0,7.40752411,219.0
659,106.76095835990508,-297.0,7.3623023,219.0
660,0.0,0.0,7.32847691,220.0
661,1364.2432909470426,62.0,6.69938087,220.0
662,3374.267091397701,279.0,7.43964577,220.0
663,0.0,0.0,7.32484484,221.0
664,1077.3472131448343,-71.0,6.57849312,221.0
665,1484.9443891749331,-156.0,6.89456463,221.0
666,0.0,0.0,7.33011961,222.0
667,2239.9271363525404,-38.0,6.76721287,222.0
668,3416.1660512329217,104.0,7.17435551,222.0
669,0.0,0.0,7.31768942,223.0
670,311.1721274504476,359.0,7.35723114,223.0
671,2048.21634897588,-174.0,7.33867598,223.0
672,0.0,0.0,7.33280277,224.0
673,165.5565377471571,-547.0,7.3712101,224.0
674,2058.7627742967816,-82.0,6.90867901,224.0
675,0.0,0.0,7.33096409,225.0
676,197.49244483727443,-549.0,7.37122393,225.0
677,1566.8870916520273,-282.0,7.32191849,225.0
678,0.0,0.0,7.29183245,226.0
679,2584.6474738646075,196.0,7.06547976,226.0
680,378.7519724242975,120.0,7.31657648,226.0
681,0.0,0.0,7.33005524,227.0
682,2337.494059693086,-55.0,6.89439487,227.0
683,277.4099408766156,569.0,7.35080433,227.0
684,0.0,0.0,7.30285406,228.0
685,466.6613823718208,4.0,5.07791805,228.0
686,3359.4206530836987,168.0,7.28061628,228.0
687,0.0,0.0,7.32315588,229.0
688,2554.9145266665187,-53.0,6.40563917,229.0
689,867.1507048611297,-112.0,7.1493516,229.0
690,0.0,0.0,7.32614326,230.0
691,431.09597595507967,521.0,7.35227633,230.0
692,1874.3744590208769,22.0,6.61101723,230.0
693,0.0,0.0,7.31963253,231.0
694,637.5505308118368,247.0,7.35259342,231.0
695,3219.4285785843763,-167.0,7.28842974,231.0
696,0.0,0.0,7.25911474,232.0
697,307.84526919542265,68.0,6.57941389,232.0
698,2741.5769438478533,112.0,6.89272118,232.0
699,0.0,0.0,7.32856417,233.0
700,1919.8640062717664,-254.0,7.36242199,233.0
701,1406.8079364735474,-418.0,7.37041807,233.0
702,0.0,0.0,7.31852007,234.0
703,723.2404807073253,48.0,6.21648598,234.0
704,2071.190256996412,-1.0,5.88190317,234.0
705,0.0,0.0,7.31564903,235.0
706,1218.4124888486845,103.0,7.10108852,235.0
707,546.9865836789663,288.0,7.32778406,235.0
708,0.0,0.0,7.31795645,236.0
709,627.4695362239589,-208.0,7.40755129,236.0
710,3633.0625283837207,360.0,7.48841047,236.0
711,0.0,0.0,7.31104231,237.0
712,588.0319093113268,-88.0,6.91917324,237.0
713,2903.0632520904574,320.0,7.42341757,237.0
714,0.0,0.0,7.32805395,238.0
715,1159.575560972487,-413.0,7.39152527,238.0
716,2075.702198458578,-143.0,7.2400713,238.0
717,0.0,0.0,7.32554388,239.0
718,1897.5732361992264,-129.0,7.17562199,239.0
719,3382.073718958114,255.0,7.38237238,239.0
720,0.0,0.0,7.32671499,240.0
721,926.5824685478892,397.0,7.37296772,240.0
722,2224.382592681723,156.0,7.31970024,240.0
723,0.0,0.0,7.33257055,241.0
724,178.1816967115315,-549.0,7.35542345,241.0
725,3502.962034614924,-350.0,7.37889051,241.0
726,0.0,0.0,7.31937885,242.0
727,2205.1747028511763,204.0,7.23739481,242.0
728,212.09455745762853,357.0,7.36871481,242.0
729,0.0,0.0,7.32103682,243.0
730,777.9736002272432,38.0,6.08384705,243.0
731,2883.8831784204685,127.0,7.12955713,243.0
732,0.0,0.0,7.30433989,244.0
733,1066.940401935532,-331.0,7.3586235,244.0
734,484.25163203129983,-155.0,7.34088182,244.0
735,0.0,0.0,7.32540512,245.0
736,2347.0147166477955,501.0,6.47847223,245.0
737,603.4752950856508,484.0,7.35014248,245.0
738,0.0,0.0,7.32948446,246.0
739,2489.9618176734,540.0,6.90338659,246.0
740,1692.7627844342433,458.0,7.35447502,246.0
741,0.0,0.0,7.28293705,247.0
742,279.754480344518,-156.0,7.39003801,247.0
743,2905.187965996006,310.0,7.43542624,247.0
744,0.0,0.0,7.32937002,248.0
745,1546.8485909796482,-87.0,6.85280514,248.0
746,3379.866335586361,46.0,7.05636549,248.0
747,0.0,0.0,7.31990242,249.0
748,1592.5365283701751,-7.0,6.33722639,249.0
749,735.915611960851,176.0,7.35961056,249.0
750,0.0,0.0,7.33286238,250.0
751,92.74913840479758,-532.0,7.36883354,250.0
752,1019.014351211284,-334.0,7.38087559,250.0
753,0.0,0.0,7.32045364,251.0
754,715.5059991598633,225.0,7.38579845,251.0
755,1655.913948926442,441.0,7.3830862,251.0
756,0.0,0.0,7.32106209,252.0
757,3368.348646696298,322.0,7.4522047,252.0
758,403.5169201121676,-395.0,7.37763166,252.0
759,0.0,0.0,7.32876635,253.0
760,1246.467078377318,-504.0,7.35517693,253.0
761,2236.3904217757654,-258.0,7.35572386,253.0
762,0.0,0.0,7.32912922,254.0
763,1260.552338512186,486.0,7.3961792,254.0
764,3730.538802022867,-431.0,7.47055483,254.0
765,0.0,0.0,7.25667524,255.0
766,297.0160682574052,-32.0,5.14728403,255.0
767,1221.4090667571218,263.0,7.38144255,255.0
768,0.0,0.0,7.25901747,256.0
769,307.1969607271472,-46.0,5.63482714,256.0
770,2282.4948495120425,-250.0,7.3795867,256.0
771,0.0,0.0,7.31819296,257.0
772,1885.2789788280688,561.0,7.39883232,257.0
773,346.2657776947627,364.0,7.31693983,257.0
774,0.0,0.0,7.32775879,258.0
775,2737.6760507488025,36.0,6.95782042,258.0
776,979.811790119064,-473.0,7.40351915,258.0
777,0.0,0.0,7.31574059,259.0
778,265.36448973052256,336.0,7.39862919,259.0
779,2835.210094239115,-11.0,6.93911362,259.0
780,0.0,0.0,7.32767773,260.0
781,1751.6935813258456,7.0,5.38901615,260.0
782,1286.8862850366927,-43.0,6.30748653,260.0
783,0.0,0.0,7.32845402,261.0
784,1244.066072081358,-372.0,7.40125847,261.0
785,2376.631008842416,-484.0,7.1669302,261.0
786,0.0,0.0,7.32299709,262.0
787,1936.492990382144,517.0,7.28934431,262.0
788,652.6256158087782,375.0,7.36752987,262.0
789,0.0,0.0,7.32714796,263.0
790,3756.571421117176,367.0,7.23991346,263.0
791,814.3423642489183,500.0,7.38241148,263.0
792,0.0,0.0,7.32821846,264.0
793,1084.215301066048,-494.0,7.3866744,264.0
794,2912.218572999285,-397.0,7.090518,264.0
795,0.0,0.0,7.31784964,265.0
796,614.4266469158856,-227.0,7.30227184,265.0
797,1965.905080778554,-11.0,6.54281044,265.0
798,0.0,0.0,7.30141544,266.0
799,441.0939099479365,-175.0,7.34745216,266.0
800,1079.5499564724466,-87.0,6.53730631,266.0
801,0.0,0.0,7.33818293,267.0
802,1364.020953359373,-406.0,7.07492256,267.0
803,32.74066712205422,-503.0,7.36949396,267.0
804,0.0,0.0,7.32706881,268.0
805,1287.5348390223355,111.0,7.02296352,268.0
806,1580.7487764814057,49.0,5.73800135,268.0
807,0.0,0.0,7.32253361,269.0
808,1266.1155756607668,291.0,7.27379227,269.0
809,248.7218775044645,430.0,7.41557217,269.0
810,0.0,0.0,7.36538649,270.0
811,1787.0696836589725,374.0,7.41839218,270.0
812,2714.805648003793,120.0,7.27062798,270.0
813,0.0,0.0,7.35865164,271.0
814,511.7817587066734,-435.0,7.39414024,271.0
815,1988.4277991037927,-554.0,7.18473244,271.0
816,0.0,0.0,7.3622961,272.0
817,1140.631450678044,165.0,7.32752991,272.0
818,1746.5129300331894,-49.0,6.54572535,272.0
819,0.0,0.0,7.33936739,273.0
820,2182.9281300689872,-594.0,7.41813326,273.0
821,363.3768952138735,-227.0,7.38437653,273.0
822,0.0,0.0,7.36404848,274.0
823,1199.237839654361,-486.0,7.40220022,274.0
824,1914.7840797920203,-541.0,6.2662487,274.0
825,0.0,0.0,7.32159281,275.0
826,248.69426192905712,189.0,7.43360901,275.0
827,2772.711095516866,-249.0,7.41132689,275.0
828,0.0,0.0,7.36546946,276.0
829,2775.955294316489,529.0,7.01566219,276.0
830,1837.960892113197,441.0,7.39835262,276.0
831,0.0,0.0,7.348351,277.0
832,398.9716951229617,-307.0,7.37991667,277.0
833,1438.3119186554334,-92.0,6.96711779,277.0
834,0.0,0.0,7.36339188,278.0
835,1194.6977102125898,-351.0,7.36762953,278.0
836,2185.730806156135,-97.0,7.091187,278.0
837,0.0,0.0,7.36353683,279.0
838,3094.067609919741,363.0,7.27852201,279.0
839,1199.638161639311,234.0,7.37777424,279.0
840,0.0,0.0,7.30229568,280.0
841,1175.0065449277197,56.0,5.92997694,280.0
842,487.2315490747865,2.0,5.09744692,280.0
843,0.0,0.0,7.32746601,281.0
844,1129.894556014301,-225.0,7.39197874,281.0
845,2769.351649918236,-133.0,6.84228802,281.0
846,0.0,0.0,7.32210445,282.0
847,729.8448537612387,-271.0,7.36591578,282.0
848,1942.545852032393,-242.0,6.27485085,282.0
849,0.0,0.0,7.32894564,283.0
850,1567.8105532199124,40.0,6.52024126,283.0
851,2006.929669351659,127.0,6.95817757,283.0
852,0.0,0.0,7.28084803,284.0
853,324.0041050799296,116.0,7.31240702,284.0
854,2457.61692083023,-85.0,6.88879585,284.0
855,0.0,0.0,7.32982159,285.0
856,1923.852976034058,-373.0,7.38627958,285.0
857,3161.4786969070333,-297.0,6.84183455,285.0
858,0.0,0.0,7.32946062,286.0
859,1678.3286053488064,-62.0,6.64146042,286.0
860,3259.477270796824,-299.0,7.41775465,286.0
861,0.0,0.0,7.32375193,287.0
862,1348.8826098255015,122.0,5.01549625,287.0
863,980.1378175424528,104.0,7.03274012,287.0
864,0.0,0.0,7.32827282,288.0
865,2302.442485709052,-210.0,7.26554918,288.0
866,1226.9877856267144,-350.0,7.38781166,288.0
867,0.0,0.0,7.3255477,289.0
868,3486.2923736148327,-442.0,7.1718421,289.0
869,478.7546254029243,-496.0,7.3849225,289.0
870,0.0,0.0,7.28781605,290.0
871,3578.695210918037,-168.0,7.37076426,290.0
872,206.5805301657074,201.0,7.4002676,290.0
873,0.0,0.0,7.31456518,291.0
874,348.9628322239464,319.0,7.37333441,291.0
875,2330.376666551886,48.0,6.86966324,291.0
876,0.0,0.0,7.33614683,292.0
877,25.236508724409305,324.0,7.37687874,292.0
878,2360.92003531564,367.0,6.8809185,292.0
879,0.0,0.0,7.32912207,293.0
880,2895.298592570065,429.0,7.03808355,293.0
881,1485.9457251043189,339.0,7.40599203,293.0
882,0.0,0.0,7.28871536,294.0
883,740.4672955294963,-71.0,4.38447666,294.0
884,447.07324546945887,-86.0,6.87787199,294.0
885,0.0,0.0,7.32734823,295.0
886,1083.0946343119083,-278.0,7.42203093,295.0
887,3065.901642864237,35.0,7.04161739,295.0
888,0.0,0.0,7.32432842,296.0
889,650.5658982655641,420.0,7.36362839,296.0
890,2585.5368240340176,257.0,7.28733969,296.0
891,0.0,0.0,7.32666397,297.0
892,3173.864182240756,-311.0,7.10469437,297.0
893,1061.6293323964687,-202.0,7.35369015,297.0
894,0.0,0.0,7.26941252,298.0
895,278.34023969600497,-116.0,7.37239838,298.0
896,1780.854763585954,-59.0,6.02768803,298.0
897,0.0,0.0,7.33805847,299.0
898,59.70416115659009,577.0,7.3336935,299.0
899,2720.239272826307,346.0,7.36366606,299.0
900,0.0,0.0,7.31974649,300.0
901,2350.84102426041,-101.0,6.99380255,300.0
902,634.215888830116,-257.0,7.36657572,300.0
903,0.0,0.0,7.32935143,301.0
904,3042.1665523639645,450.0,6.84388208,301.0
905,1551.209966593777,391.0,7.39750576,301.0
906,0.0,0.0,7.31004715,302.0
907,3563.32583287166,-216.0,7.10256481,302.0
908,255.32791127449903,-292.0,7.37627268,302.0
909,0.0,0.0,7.33861494,303.0
910,1240.7709181933674,-138.0,7.19338655,303.0
911,0.1259640130015213,-322.0,7.34355068,303.0
912,0.0,0.0,7.32495165,304.0
913,998.334026712098,-60.0,6.4257164,304.0
914,1960.3039442699865,-120.0,6.42349195,304.0
915,0.0,0.0,7.31784105,305.0
916,629.035432248113,204.0,7.37767124,305.0
917,2405.9469073974005,72.0,6.82404423,305.0
918,0.0,0.0,7.32749653,306.0
919,2252.3730004350627,174.0,5.98606825,306.0
920,1166.6454213958891,183.0,7.3456316,306.0
921,0.0,0.0,7.3284874,307.0
922,1493.9272640025183,241.0,7.25840855,307.0
923,1773.8747352393752,282.0,5.61801338,307.0
924,0.0,0.0,7.30960846,308.0
925,512.4660573593974,150.0,7.35410166,308.0
926,3413.118514865256,316.0,7.38479328,308.0
927,0.0,0.0,7.32376909,309.0
928,540.9960915254619,-436.0,7.39616585,309.0
929,3461.652612296218,-166.0,7.29397345,309.0
930,0.0,0.0,7.32968664,310.0
931,3775.191959983737,208.0,7.3360467,310.0
932,1726.6335052733225,388.0,7.37189245,310.0
933,0.0,0.0,7.32992744,311.0
934,1869.3589946756572,205.0,7.35413027,311.0
935,3157.891481006019,331.0,7.28881359,311.0
936,0.0,0.0,7.30601645,312.0
937,1620.0696367028336,116.0,7.02543783,312.0
938,514.0620656148931,10.0,5.23049068,312.0
939,0.0,0.0,7.32533789,313.0
940,737.0857410831793,-415.0,7.36853981,313.0
941,3957.8187809426568,-311.0,7.19772577,313.0
942,0.0,0.0,7.32760429,314.0
943,2838.8421478636683,84.0,7.11194134,314.0
944,1137.4950731934184,300.0,7.42883968,314.0
945,0.0,0.0,7.31999969,315.0
946,1644.0307698764857,-269.0,7.20824528,315.0
947,344.27430676341413,-395.0,7.40248346,315.0
948,0.0,0.0,7.32883549,316.0
949,1440.658007211858,129.0,7.2531209,316.0
950,3780.837123646754,486.0,7.46000862,316.0
951,0.0,0.0,7.31696129,317.0
952,1842.4984620356588,-285.0,6.63572836,317.0
953,414.41988005807616,-338.0,7.36194944,317.0
954,0.0,0.0,7.33963966,318.0
955,34.65021212857709,-562.0,7.37535858,318.0
956,3199.566675292396,-299.0,7.42876482,318.0
957,0.0,0.0,7.32783699,319.0
958,2786.371269355419,324.0,7.35685062,319.0
959,961.988715522332,512.0,7.37192392,319.0
960,0.0,0.0,7.33025503,320.0
961,3339.047175615648,211.0,7.2185483,320.0
962,2242.300797886567,342.0,7.38165236,320.0
963,0.0,0.0,7.32788467,321.0
964,1293.607695011851,45.0,6.46996498,321.0
965,2206.8750402855667,-69.0,6.58455038,321.0
966,0.0,0.0,7.31698179,322.0
967,2445.5974341758965,-193.0,7.23770094,322.0
968,412.8876594654498,-337.0,7.3755002,322.0
969,0.0,0.0,7.29338312,323.0
970,446.258198108242,68.0,6.55895233,323.0
971,1378.365913397337,-23.0,5.68616343,323.0
972,0.0,0.0,7.31607485,324.0
973,1897.1197503690464,-135.0,6.93815613,324.0
974,665.4324636067148,-39.0,5.84025383,324.0
975,0.0,0.0,7.31908798,325.0
976,757.2954779036058,-189.0,7.29837561,325.0
977,1232.518448176222,-119.0,6.48276091,325.0
978,0.0,0.0,7.32427692,326.0
979,1559.0484862220171,154.0,6.6265173,326.0
980,916.4049922565596,231.0,7.31583023,326.0
981,0.0,0.0,7.33433962,327.0
982,1741.2383104501496,-212.0,7.31763124,327.0
983,42.77733914188229,-353.0,7.33472204,327.0
984,0.0,0.0,7.32981062,328.0
985,3120.689400216968,305.0,7.07698679,328.0
986,1784.7808982368374,212.0,7.34586573,328.0
987,0.0,0.0,7.32960463,329.0
988,2949.905447583419,-225.0,7.39704895,329.0
989,348.98700521572533,-596.0,7.36420107,329.0
990,0.0,0.0,7.30262852,330.0
991,504.71590949955817,-66.0,6.41932774,330.0
992,2035.7812581028013,103.0,7.0096426,330.0
993,0.0,0.0,7.30484295,331.0
994,336.30348334945256,-265.0,7.37643242,331.0
995,1097.3747145047987,-177.0,6.92136192,331.0
996,0.0,0.0,7.32902336,332.0
997,2941.101579812676,376.0,7.41977406,332.0
998,1520.6674207387157,188.0,7.33667564,332.0
999,0.0,0.0,7.32654858,333.0
1000,2514.17885280712,340.0,7.28278542,333.0
1001,341.4214759510869,505.0,7.36307955,333.0
1002,0.0,0.0,7.32046032,334.0
1003,2177.367303343675,290.0,7.33310699,334.0
1004,754.8293385839015,139.0,7.33031416,334.0
1005,0.0,0.0,7.31109285,335.0
1006,394.7695107836912,277.0,7.39622116,335.0
1007,1659.2045386781397,143.0,7.12484646,335.0
1008,0.0,0.0,7.31990433,336.0
1009,1136.7220387874113,-164.0,5.27388096,336.0
1010,826.4523721665927,-129.0,7.15983343,336.0
1011,0.0,0.0,7.32581139,337.0
1012,820.309123913672,-438.0,7.39523506,337.0
1013,1912.884876240259,-295.0,7.31225014,337.0
1014,0.0,0.0,7.29722023,338.0
1015,340.0553378239473,204.0,7.3833375,338.0
1016,1174.1245080826225,148.0,6.2392683,338.0
1017,0.0,0.0,7.31398344,339.0
1018,309.8207093225988,325.0,7.37959528,339.0
1019,1713.4658829067926,99.0,7.0727458,339.0
1020,0.0,0.0,7.31790638,340.0
1021,676.761328106496,120.0,7.23621464,340.0
1022,3618.869519310579,464.0,7.42895842,340.0
1023,0.0,0.0,7.32859993,341.0
1024,1352.1140757367623,8.0,6.22779274,341.0
1025,3279.562639940297,-31.0,6.5925355,341.0
1026,0.0,0.0,7.32840633,342.0
1027,1994.84161377038,-267.0,5.76376915,342.0
1028,1348.528087294534,-233.0,7.34980011,342.0
1029,0.0,0.0,7.32963037,343.0
1030,1615.0466066728995,395.0,7.40093994,343.0
1031,2864.542665387888,283.0,7.08675003,343.0
1032,0.0,0.0,7.33364964,344.0
1033,1931.282580253929,302.0,7.34611988,344.0
1034,118.67123303389644,497.0,7.36918592,344.0
1035,0.0,0.0,7.32187939,345.0
1036,1486.3147315029885,95.0,5.97052574,345.0
1037,876.4234595754097,50.0,6.35375881,345.0
1038,0.0,0.0,7.28673029,346.0
1039,1971.9606938630343,97.0,6.10720158,346.0
1040,356.3627982434864,116.0,7.3171978,346.0
1041,0.0,0.0,7.33519173,347.0
1042,1789.0775443042985,-240.0,7.36991978,347.0
1043,86.22112266285103,-491.0,7.34541845,347.0
1044,0.0,0.0,7.32824183,348.0
1045,3382.802468192418,74.0,7.16900063,348.0
1046,1181.985895894106,318.0,7.3926425,348.0
1047,0.0,0.0,7.32662153,349.0
1048,1114.7992786989444,6.0,6.05238104,349.0
1049,1848.0223504113287,157.0,7.30199432,349.0
1050,0.0,0.0,7.325737,350.0
1051,2745.22118815768,-10.0,6.43063068,350.0
1052,995.6712170012488,-18.0,5.93181705,350.0
1053,0.0,0.0,7.32995415,351.0
1054,1961.280071947104,-151.0,7.24946165,351.0
1055,2907.288856186845,-234.0,6.90222168,351.0
1056,0.0,0.0,7.32814932,352.0
1057,1327.5671678362128,-82.0,6.75966024,352.0
1058,2618.208636952017,-272.0,7.38627434,352.0
1059,0.0,0.0,7.32873487,353.0
1060,1438.2729376372708,-162.0,7.29830027,353.0
1061,2708.2475812671155,-96.0,6.54381704,353.0
1062,0.0,0.0,7.33033037,354.0
1063,3582.90414717791,60.0,6.64959908,354.0
1064,2363.312540361836,146.0,7.30030155,354.0
1065,0.0,0.0,7.32720184,355.0
1066,2145.6006054041454,322.0,7.39230919,355.0
1067,439.2002312901212,552.0,7.37240553,355.0
1068,0.0,0.0,7.32953072,356.0
1069,2712.3788793006697,-84.0,6.04463243,356.0
1070,1751.6399609485975,-50.0,6.57515669,356.0
1071,0.0,0.0,7.33041048,357.0
1072,2028.7769638678676,-205.0,7.34142923,357.0
1073,148.83051243619275,-459.0,7.37636709,357.0
1074,0.0,0.0,7.30246115,358.0
1075,3164.35674407217,-110.0,6.97819519,358.0
1076,499.3889458086852,-80.0,6.7639823,358.0
1077,0.0,0.0,7.30668402,359.0
1078,2630.2602836601054,143.0,7.23282814,359.0
1079,497.0237955063935,-128.0,7.30157423,359.0
